pr_gstin,gstr2b_gstin,pr_supplier_name,gstr2b_supplier_name,pr_invoice_no,gstr2b_invoice_no,pr_date,gstr2b_date,pr_taxable,gstr2b_taxable,pr_igst,gstr2b_igst,pr_node_degree,gst_node_degree,component_size,label
07ABCDE6668F1Z5,07ABCDE6668F1Z5,Fuzzy Supplier 382,Fuzzy Supplier 382 Pvt Ltd,INV-00382,INV00382,2026-05-11,2026-05-12,37303,37303,6714.54,6715.54,1,1,2,FUZZY_MATCH
07ABCDE6554F1Z5,07ABCDE6554F1Z5,Fuzzy Supplier 383,Fuzzy Supplier 383 Pvt Ltd,INV-00383,inv-00383,2026-01-31,2026-02-01,45330,45330,8159.40,8160.40,1,1,2,FUZZY_MATCH
07ABCDE5308F1Z5,07ABCDE5308F1Z5,Fuzzy Supplier 384,Fuzzy Supplier 384 Pvt Ltd,INV-00384,INV00384,2026-09-20,2026-09-20,39266,39266,7067.88,7067.88,1,1,2,FUZZY_MATCH
07ABCDE7682F1Z5,07ABCDE7682F1Z5,Fuzzy Supplier 385,Fuzzy Supplier 385 Pvt Ltd,INV-00385,INV00385,2026-07-28,2026-07-28,21503,21503,3870.54,3870.54,1,1,2,FUZZY_MATCH
07ABCDE3656F1Z5,07ABCDE3656F1Z5,Fuzzy Supplier 386,Fuzzy Supplier 386 Pvt Ltd,INV-00386,inv-00386,2026-01-13,2026-01-13,20761,20761,3736.98,3736.98,1,1,2,FUZZY_MATCH
07ABCDE8921F1Z5,07ABCDE8921F1Z5,Fuzzy Supplier 387,Fuzzy Supplier 387 Pvt Ltd,INV-00387,inv-00387,2026-11-30,2026-11-30,94025,94025,16924.50,16924.50,1,1,2,FUZZY_MATCH
07ABCDE3286F1Z5,07ABCDE3286F1Z5,Fuzzy Supplier 388,Fuzzy Supplier 388 Pvt Ltd,INV-00388,INV00388,2026-06-16,2026-06-16,71159,71159,12808.62,12807.62,1,1,2,FUZZY_MATCH
07ABCDE2049F1Z5,07ABCDE2049F1Z5,Fuzzy Supplier 389,Fuzzy Supplier 389 Pvt Ltd,INV-00389,INV00389,2026-10-26,2026-10-26,89716,89716,16148.88,16148.88,1,1,2,FUZZY_MATCH
07ABCDE4609F1Z5,07ABCDE4609F1Z5,Fuzzy Supplier 390,Fuzzy Supplier 390 Pvt Ltd,INV-00390,inv-00390,2026-11-15,2026-11-15,63314,63314,11396.52,11395.52,1,1,2,FUZZY_MATCH
07ABCDE8517F1Z5,07ABCDE8517F1Z5,Fuzzy Supplier 391,Fuzzy Supplier 391 Pvt Ltd,INV-00391,inv-00391,2026-08-25,2026-08-25,65004,65004,11700.72,11701.72,1,1,2,FUZZY_MATCH
07ABCDE6326F1Z5,07ABCDE6326F1Z5,Fuzzy Supplier 392,Fuzzy Supplier 392 Pvt Ltd,INV-00392,INV00392,2026-12-31,2026-12-30,25311,25311,4555.98,4554.98,1,1,2,FUZZY_MATCH
07ABCDE2326F1Z5,07ABCDE2326F1Z5,Fuzzy Supplier 393,Fuzzy Supplier 393 Pvt Ltd,INV-00393,INV00393,2026-12-25,2026-12-24,28553,28553,5139.54,5140.54,1,1,2,FUZZY_MATCH
07ABCDE1776F1Z5,07ABCDE1776F1Z5,Fuzzy Supplier 394,Fuzzy Supplier 394 Pvt Ltd,INV-00394,INV00394,2026-10-12,2026-10-13,18368,18368,3306.24,3305.24,1,1,2,FUZZY_MATCH
07ABCDE1635F1Z5,07ABCDE1635F1Z5,Fuzzy Supplier 395,Fuzzy Supplier 395 Pvt Ltd,INV-00395,INV00395,2026-05-30,2026-05-29,55798,55798,10043.64,10042.64,1,1,2,FUZZY_MATCH
07ABCDE4944F1Z5,07ABCDE4944F1Z5,Fuzzy Supplier 396,Fuzzy Supplier 396 Pvt Ltd,INV-00396,INV00396,2026-07-13,2026-07-13,31902,31902,5742.36,5743.36,1,1,2,FUZZY_MATCH
07ABCDE5546F1Z5,07ABCDE5546F1Z5,Fuzzy Supplier 397,Fuzzy Supplier 397 Pvt Ltd,INV-00397,inv-00397,2026-10-14,2026-10-13,29218,29218,5259.24,5259.24,1,1,2,FUZZY_MATCH
07ABCDE7646F1Z5,07ABCDE7646F1Z5,Fuzzy Supplier 398,Fuzzy Supplier 398 Pvt Ltd,INV-00398,inv-00398,2026-08-07,2026-08-08,98179,98179,17672.22,17673.22,1,1,2,FUZZY_MATCH
07ABCDE8414F1Z5,07ABCDE8414F1Z5,Fuzzy Supplier 399,Fuzzy Supplier 399 Pvt Ltd,INV-00399,inv-00399,2026-10-18,2026-10-19,82090,82090,14776.20,14775.20,1,1,2,FUZZY_MATCH
07ABCDE6396F1Z5,07ABCDE6396F1Z5,Fuzzy Supplier 400,Fuzzy Supplier 400 Pvt Ltd,INV-00400,INV00400,2026-08-09,2026-08-08,26058,26058,4690.44,4690.44,1,1,2,FUZZY_MATCH
07ABCDE8216F1Z5,07ABCDE8216F1Z5,Fuzzy Supplier 401,Fuzzy Supplier 401 Pvt Ltd,INV-00401,inv-00401,2026-05-07,2026-05-07,13613,13613,2450.34,2450.34,1,1,2,FUZZY_MATCH
07ABCDE7031F1Z5,07ABCDE7031F1Z5,Fuzzy Supplier 402,Fuzzy Supplier 402 Pvt Ltd,INV-00402,INV00402,2026-10-09,2026-10-08,46215,46215,8318.70,8317.70,1,1,2,FUZZY_MATCH
07ABCDE7918F1Z5,07ABCDE7918F1Z5,Fuzzy Supplier 403,Fuzzy Supplier 403 Pvt Ltd,INV-00403,INV00403,2026-11-09,2026-11-08,94574,94574,17023.32,17022.32,1,1,2,FUZZY_MATCH
07ABCDE5972F1Z5,07ABCDE5972F1Z5,Fuzzy Supplier 404,Fuzzy Supplier 404 Pvt Ltd,INV-00404,INV00404,2026-02-06,2026-02-06,42070,42070,7572.60,7573.60,1,1,2,FUZZY_MATCH
07ABCDE8399F1Z5,07ABCDE8399F1Z5,Fuzzy Supplier 405,Fuzzy Supplier 405 Pvt Ltd,INV-00405,inv-00405,2026-10-28,2026-10-29,92545,92545,16658.10,16658.10,1,1,2,FUZZY_MATCH
07ABCDE2990F1Z5,07ABCDE2990F1Z5,Fuzzy Supplier 406,Fuzzy Supplier 406 Pvt Ltd,INV-00406,INV00406,2026-03-03,2026-03-02,8530,8530,1535.40,1534.40,1,1,2,FUZZY_MATCH
07ABCDE1698F1Z5,07ABCDE1698F1Z5,Fuzzy Supplier 407,Fuzzy Supplier 407 Pvt Ltd,INV-00407,INV00407,2026-03-22,2026-03-21,29039,29039,5227.02,5228.02,1,1,2,FUZZY_MATCH
07ABCDE2259F1Z5,07ABCDE2259F1Z5,Fuzzy Supplier 408,Fuzzy Supplier 408 Pvt Ltd,INV-00408,inv-00408,2026-12-06,2026-12-06,16103,16103,2898.54,2899.54,1,1,2,FUZZY_MATCH
07ABCDE9351F1Z5,07ABCDE9351F1Z5,Fuzzy Supplier 409,Fuzzy Supplier 409 Pvt Ltd,INV-00409,inv-00409,2026-08-08,2026-08-08,13780,13780,2480.40,2480.40,1,1,2,FUZZY_MATCH
07ABCDE2505F1Z5,07ABCDE2505F1Z5,Fuzzy Supplier 410,Fuzzy Supplier 410 Pvt Ltd,INV-00410,inv-00410,2026-09-14,2026-09-14,88989,88989,16018.02,16018.02,1,1,2,FUZZY_MATCH
07ABCDE6933F1Z5,07ABCDE6933F1Z5,Fuzzy Supplier 411,Fuzzy Supplier 411 Pvt Ltd,INV-00411,INV00411,2026-09-06,2026-09-07,94145,94145,16946.10,16946.10,1,1,2,FUZZY_MATCH
07ABCDE5013F1Z5,07ABCDE5013F1Z5,Fuzzy Supplier 412,Fuzzy Supplier 412 Pvt Ltd,INV-00412,inv-00412,2026-11-26,2026-11-25,7892,7892,1420.56,1420.56,1,1,2,FUZZY_MATCH
07ABCDE8385F1Z5,07ABCDE8385F1Z5,Fuzzy Supplier 413,Fuzzy Supplier 413 Pvt Ltd,INV-00413,INV00413,2026-02-10,2026-02-10,8067,8067,1452.06,1451.06,1,1,2,FUZZY_MATCH
07ABCDE5301F1Z5,07ABCDE5301F1Z5,Fuzzy Supplier 414,Fuzzy Supplier 414 Pvt Ltd,INV-00414,inv-00414,2026-09-04,2026-09-04,90726,90726,16330.68,16329.68,1,1,2,FUZZY_MATCH
07ABCDE4238F1Z5,07ABCDE4238F1Z5,Fuzzy Supplier 415,Fuzzy Supplier 415 Pvt Ltd,INV-00415,INV00415,2026-11-11,2026-11-11,62825,62825,11308.50,11309.50,1,1,2,FUZZY_MATCH
07ABCDE6192F1Z5,07ABCDE6192F1Z5,Fuzzy Supplier 416,Fuzzy Supplier 416 Pvt Ltd,INV-00416,inv-00416,2026-09-01,2026-09-01,60163,60163,10829.34,10829.34,1,1,2,FUZZY_MATCH
07ABCDE2913F1Z5,07ABCDE2913F1Z5,Fuzzy Supplier 417,Fuzzy Supplier 417 Pvt Ltd,INV-00417,inv-00417,2026-04-15,2026-04-16,67432,67432,12137.76,12137.76,1,1,2,FUZZY_MATCH
07ABCDE1268F1Z5,07ABCDE1268F1Z5,Fuzzy Supplier 418,Fuzzy Supplier 418 Pvt Ltd,INV-00418,INV00418,2026-08-04,2026-08-05,40874,40874,7357.32,7358.32,1,1,2,FUZZY_MATCH
07ABCDE5403F1Z5,07ABCDE5403F1Z5,Fuzzy Supplier 419,Fuzzy Supplier 419 Pvt Ltd,INV-00419,inv-00419,2026-12-04,2026-12-03,66739,66739,12013.02,12013.02,1,1,2,FUZZY_MATCH
07ABCDE1085F1Z5,07ABCDE1085F1Z5,Fuzzy Supplier 420,Fuzzy Supplier 420 Pvt Ltd,INV-00420,inv-00420,2026-09-06,2026-09-06,91052,91052,16389.36,16390.36,1,1,2,FUZZY_MATCH
07ABCDE5631F1Z5,07ABCDE5631F1Z5,Fuzzy Supplier 421,Fuzzy Supplier 421 Pvt Ltd,INV-00421,INV00421,2026-11-03,2026-11-03,62661,62661,11278.98,11279.98,1,1,2,FUZZY_MATCH
07ABCDE5874F1Z5,07ABCDE5874F1Z5,Fuzzy Supplier 422,Fuzzy Supplier 422 Pvt Ltd,INV-00422,inv-00422A,2026-12-09,2026-12-09,44673,44673,8041.14,8042.14,1,1,2,FUZZY_MATCH
07ABCDE9617F1Z5,07ABCDE9617F1Z5,Fuzzy Supplier 423,Fuzzy Supplier 423 Pvt Ltd,INV-00423,inv-00423A,2026-06-14,2026-06-14,91155,91155,16407.90,16407.90,1,1,2,FUZZY_MATCH
07ABCDE2346F1Z5,07ABCDE2346F1Z5,Fuzzy Supplier 424,Fuzzy Supplier 424 Pvt Ltd,INV-00424,inv-00424,2026-09-20,2026-09-20,58812,58812,10586.16,10587.16,1,1,2,FUZZY_MATCH
07ABCDE9258F1Z5,07ABCDE9258F1Z5,Fuzzy Supplier 425,Fuzzy Supplier 425 Pvt Ltd,INV-00425,inv-00425,2026-06-30,2026-06-30,60211,60211,10837.98,10838.98,1,1,2,FUZZY_MATCH
07ABCDE9531F1Z5,07ABCDE9531F1Z5,Fuzzy Supplier 426,Fuzzy Supplier 426 Pvt Ltd,INV-00426,INV00426,2026-11-12,2026-11-12,3613,3613,650.34,650.34,1,1,2,FUZZY_MATCH
07ABCDE6552F1Z5,07ABCDE6552F1Z5,Fuzzy Supplier 427,Fuzzy Supplier 427 Pvt Ltd,INV-00427,INV00427,2026-10-29,2026-10-30,14222,14222,2559.96,2558.96,1,1,2,FUZZY_MATCH
07ABCDE5313F1Z5,07ABCDE5313F1Z5,Fuzzy Supplier 428,Fuzzy Supplier 428 Pvt Ltd,INV-00428,inv-00428,2026-11-24,2026-11-25,99248,99248,17864.64,17865.64,1,1,2,FUZZY_MATCH
07ABCDE5746F1Z5,07ABCDE5746F1Z5,Fuzzy Supplier 429,Fuzzy Supplier 429 Pvt Ltd,INV-00429,inv-00429,2026-09-13,2026-09-12,94542,94542,17017.56,17017.56,1,1,2,FUZZY_MATCH
07ABCDE8137F1Z5,07ABCDE8137F1Z5,Fuzzy Supplier 430,Fuzzy Supplier 430 Pvt Ltd,INV-00430,INV00430,2026-07-26,2026-07-26,71646,71646,12896.28,12897.28,1,1,2,FUZZY_MATCH
07ABCDE8536F1Z5,07ABCDE8536F1Z5,Fuzzy Supplier 431,Fuzzy Supplier 431 Pvt Ltd,INV-00431,inv-00431,2026-08-06,2026-08-07,42434,42434,7638.12,7637.12,1,1,2,FUZZY_MATCH
07ABCDE4933F1Z5,07ABCDE4933F1Z5,Fuzzy Supplier 432,Fuzzy Supplier 432 Pvt Ltd,INV-00432,inv-00432,2026-08-19,2026-08-19,70881,70881,12758.58,12759.58,1,1,2,FUZZY_MATCH
07ABCDE3953F1Z5,07ABCDE3953F1Z5,Fuzzy Supplier 433,Fuzzy Supplier 433 Pvt Ltd,INV-00433,INV00433,2026-11-11,2026-11-11,90225,90225,16240.50,16239.50,1,1,2,FUZZY_MATCH
07ABCDE3342F1Z5,07ABCDE3342F1Z5,Fuzzy Supplier 434,Fuzzy Supplier 434 Pvt Ltd,INV-00434,INV00434,2026-12-08,2026-12-08,56249,56249,10124.82,10123.82,1,1,2,FUZZY_MATCH
07ABCDE3984F1Z5,07ABCDE3984F1Z5,Fuzzy Supplier 435,Fuzzy Supplier 435 Pvt Ltd,INV-00435,INV00435,2026-12-27,2026-12-28,10053,10053,1809.54,1810.54,1,1,2,FUZZY_MATCH
07ABCDE6603F1Z5,07ABCDE6603F1Z5,Fuzzy Supplier 436,Fuzzy Supplier 436 Pvt Ltd,INV-00436,INV00436A,2026-02-03,2026-02-03,69557,69557,12520.26,12520.26,1,1,2,FUZZY_MATCH
07ABCDE3402F1Z5,07ABCDE3402F1Z5,Fuzzy Supplier 437,Fuzzy Supplier 437 Pvt Ltd,INV-00437,inv-00437A,2026-02-11,2026-02-11,89755,89755,16155.90,16155.90,1,1,2,FUZZY_MATCH
07ABCDE7714F1Z5,07ABCDE7714F1Z5,Fuzzy Supplier 438,Fuzzy Supplier 438 Pvt Ltd,INV-00438,inv-00438A,2026-08-12,2026-08-12,7669,7669,1380.42,1379.42,1,1,2,FUZZY_MATCH
07ABCDE8485F1Z5,07ABCDE8485F1Z5,Fuzzy Supplier 439,Fuzzy Supplier 439 Pvt Ltd,INV-00439,INV00439,2026-10-18,2026-10-19,31826,31826,5728.68,5729.68,1,1,2,FUZZY_MATCH
07ABCDE5313F1Z5,07ABCDE5313F1Z5,Fuzzy Supplier 440,Fuzzy Supplier 440 Pvt Ltd,INV-00440,INV00440,2026-08-17,2026-08-16,73535,73535,13236.30,13237.30,1,1,2,FUZZY_MATCH
07ABCDE2370F1Z5,07ABCDE2370F1Z5,Fuzzy Supplier 441,Fuzzy Supplier 441 Pvt Ltd,INV-00441,inv-00441A,2026-02-02,2026-02-02,19013,19013,3422.34,3422.34,1,1,2,FUZZY_MATCH
07ABCDE9217F1Z5,07ABCDE9217F1Z5,Fuzzy Supplier 442,Fuzzy Supplier 442 Pvt Ltd,INV-00442,INV00442,2026-01-14,2026-01-13,35981,35981,6476.58,6477.58,1,1,2,FUZZY_MATCH
07ABCDE2201F1Z5,07ABCDE2201F1Z5,Fuzzy Supplier 443,Fuzzy Supplier 443 Pvt Ltd,INV-00443,INV00443A,2026-12-16,2026-12-16,37170,37170,6690.60,6689.60,1,1,2,FUZZY_MATCH
07ABCDE4473F1Z5,07ABCDE4473F1Z5,Fuzzy Supplier 444,Fuzzy Supplier 444 Pvt Ltd,INV-00444,inv-00444A,2026-07-28,2026-07-27,78461,78461,14122.98,14122.98,1,1,2,FUZZY_MATCH
07ABCDE5722F1Z5,07ABCDE5722F1Z5,Fuzzy Supplier 445,Fuzzy Supplier 445 Pvt Ltd,INV-00445,inv-00445,2026-12-09,2026-12-09,30805,30805,5544.90,5545.90,1,1,2,FUZZY_MATCH
07ABCDE9936F1Z5,07ABCDE9936F1Z5,Fuzzy Supplier 446,Fuzzy Supplier 446 Pvt Ltd,INV-00446,INV00446,2026-12-01,2026-12-01,87876,87876,15817.68,15818.68,1,1,2,FUZZY_MATCH
07ABCDE6932F1Z5,07ABCDE6932F1Z5,Fuzzy Supplier 447,Fuzzy Supplier 447 Pvt Ltd,INV-00447,inv-00447,2026-01-16,2026-01-15,3583,3583,644.94,644.94,1,1,2,FUZZY_MATCH
07ABCDE9135F1Z5,07ABCDE9135F1Z5,Fuzzy Supplier 448,Fuzzy Supplier 448 Pvt Ltd,INV-00448,inv-00448,2026-02-09,2026-02-09,77079,77079,13874.22,13873.22,1,1,2,FUZZY_MATCH
07ABCDE7016F1Z5,07ABCDE7016F1Z5,Fuzzy Supplier 449,Fuzzy Supplier 449 Pvt Ltd,INV-00449,inv-00449,2026-06-10,2026-06-10,32294,32294,5812.92,5812.92,1,1,2,FUZZY_MATCH
07ABCDE3635F1Z5,07ABCDE3635F1Z5,Fuzzy Supplier 450,Fuzzy Supplier 450 Pvt Ltd,INV-00450,INV00450,2026-02-04,2026-02-04,59768,59768,10758.24,10757.24,1,1,2,FUZZY_MATCH
07ABCDE7972F1Z5,07ABCDE7972F1Z5,Fuzzy Supplier 451,Fuzzy Supplier 451 Pvt Ltd,INV-00451,inv-00451,2026-01-12,2026-01-11,65000,65000,11700.00,11701.00,1,1,2,FUZZY_MATCH
07ABCDE6809F1Z5,07ABCDE6809F1Z5,Fuzzy Supplier 452,Fuzzy Supplier 452 Pvt Ltd,INV-00452,INV00452,2026-05-29,2026-05-29,48571,48571,8742.78,8741.78,1,1,2,FUZZY_MATCH
07ABCDE5915F1Z5,07ABCDE5915F1Z5,Fuzzy Supplier 453,Fuzzy Supplier 453 Pvt Ltd,INV-00453,INV00453A,2026-07-13,2026-07-13,13732,13732,2471.76,2471.76,1,1,2,FUZZY_MATCH
07ABCDE8338F1Z5,07ABCDE8338F1Z5,Fuzzy Supplier 454,Fuzzy Supplier 454 Pvt Ltd,INV-00454,INV00454A,2026-12-09,2026-12-08,96518,96518,17373.24,17374.24,1,1,2,FUZZY_MATCH
07ABCDE7471F1Z5,07ABCDE7471F1Z5,Fuzzy Supplier 455,Fuzzy Supplier 455 Pvt Ltd,INV-00455,INV00455,2026-07-06,2026-07-06,86110,86110,15499.80,15498.80,1,1,2,FUZZY_MATCH
07ABCDE9942F1Z5,07ABCDE9942F1Z5,Fuzzy Supplier 456,Fuzzy Supplier 456 Pvt Ltd,INV-00456,inv-00456,2026-09-13,2026-09-14,29690,29690,5344.20,5344.20,1,1,2,FUZZY_MATCH
07ABCDE9088F1Z5,07ABCDE9088F1Z5,Fuzzy Supplier 457,Fuzzy Supplier 457 Pvt Ltd,INV-00457,INV00457,2026-04-07,2026-04-07,37603,37603,6768.54,6767.54,1,1,2,FUZZY_MATCH
07ABCDE5349F1Z5,07ABCDE5349F1Z5,Fuzzy Supplier 458,Fuzzy Supplier 458 Pvt Ltd,INV-00458,INV00458,2026-10-30,2026-10-31,9570,9570,1722.60,1723.60,1,1,2,FUZZY_MATCH
07ABCDE3441F1Z5,07ABCDE3441F1Z5,Fuzzy Supplier 459,Fuzzy Supplier 459 Pvt Ltd,INV-00459,INV00459,2026-10-08,2026-10-08,26061,26061,4690.98,4691.98,1,1,2,FUZZY_MATCH
07ABCDE5053F1Z5,07ABCDE5053F1Z5,Fuzzy Supplier 460,Fuzzy Supplier 460 Pvt Ltd,INV-00460,inv-00460,2026-10-13,2026-10-12,66393,66393,11950.74,11951.74,1,1,2,FUZZY_MATCH
07ABCDE9898F1Z5,07ABCDE9898F1Z5,Fuzzy Supplier 461,Fuzzy Supplier 461 Pvt Ltd,INV-00461,inv-00461,2026-07-07,2026-07-07,14604,14604,2628.72,2628.72,1,1,2,FUZZY_MATCH
07ABCDE5052F1Z5,07ABCDE5052F1Z5,Fuzzy Supplier 462,Fuzzy Supplier 462 Pvt Ltd,INV-00462,INV00462,2026-05-24,2026-05-23,47451,47451,8541.18,8542.18,1,1,2,FUZZY_MATCH
07ABCDE7072F1Z5,07ABCDE7072F1Z5,Fuzzy Supplier 463,Fuzzy Supplier 463 Pvt Ltd,INV-00463,INV00463A,2026-07-25,2026-07-26,80551,80551,14499.18,14499.18,1,1,2,FUZZY_MATCH
07ABCDE3474F1Z5,07ABCDE3474F1Z5,Fuzzy Supplier 464,Fuzzy Supplier 464 Pvt Ltd,INV-00464,inv-00464,2026-10-07,2026-10-06,19528,19528,3515.04,3514.04,1,1,2,FUZZY_MATCH
07ABCDE7745F1Z5,07ABCDE7745F1Z5,Fuzzy Supplier 465,Fuzzy Supplier 465 Pvt Ltd,INV-00465,inv-00465,2026-04-06,2026-04-06,44192,44192,7954.56,7955.56,1,1,2,FUZZY_MATCH
07ABCDE8266F1Z5,07ABCDE8266F1Z5,Fuzzy Supplier 466,Fuzzy Supplier 466 Pvt Ltd,INV-00466,inv-00466,2026-05-06,2026-05-06,89279,89279,16070.22,16070.22,1,1,2,FUZZY_MATCH
07ABCDE7898F1Z5,07ABCDE7898F1Z5,Fuzzy Supplier 467,Fuzzy Supplier 467 Pvt Ltd,INV-00467,INV00467,2026-03-01,2026-03-01,25371,25371,4566.78,4567.78,1,1,2,FUZZY_MATCH
07ABCDE3034F1Z5,07ABCDE3034F1Z5,Fuzzy Supplier 468,Fuzzy Supplier 468 Pvt Ltd,INV-00468,INV00468,2026-08-15,2026-08-15,18620,18620,3351.60,3351.60,1,1,2,FUZZY_MATCH
07ABCDE6713F1Z5,07ABCDE6713F1Z5,Fuzzy Supplier 469,Fuzzy Supplier 469 Pvt Ltd,INV-00469,inv-00469,2026-10-17,2026-10-17,93446,93446,16820.28,16821.28,1,1,2,FUZZY_MATCH
07ABCDE3739F1Z5,07ABCDE3739F1Z5,Fuzzy Supplier 470,Fuzzy Supplier 470 Pvt Ltd,INV-00470,INV00470,2026-06-01,2026-05-31,10657,10657,1918.26,1919.26,1,1,2,FUZZY_MATCH
07ABCDE4202F1Z5,07ABCDE4202F1Z5,Fuzzy Supplier 471,Fuzzy Supplier 471 Pvt Ltd,INV-00471,inv-00471,2026-11-29,2026-11-28,86097,86097,15497.46,15497.46,1,1,2,FUZZY_MATCH
07ABCDE8421F1Z5,07ABCDE8421F1Z5,Fuzzy Supplier 472,Fuzzy Supplier 472 Pvt Ltd,INV-00472,inv-00472,2026-01-24,2026-01-24,52720,52720,9489.60,9489.60,1,1,2,FUZZY_MATCH
07ABCDE8591F1Z5,07ABCDE8591F1Z5,Fuzzy Supplier 473,Fuzzy Supplier 473 Pvt Ltd,INV-00473,INV00473,2026-08-01,2026-08-02,41880,41880,7538.40,7538.40,1,1,2,FUZZY_MATCH
07ABCDE8288F1Z5,07ABCDE8288F1Z5,Fuzzy Supplier 474,Fuzzy Supplier 474 Pvt Ltd,INV-00474,inv-00474,2026-03-17,2026-03-17,97940,97940,17629.20,17629.20,1,1,2,FUZZY_MATCH
07ABCDE7905F1Z5,07ABCDE7905F1Z5,Fuzzy Supplier 475,Fuzzy Supplier 475 Pvt Ltd,INV-00475,inv-00475,2026-06-01,2026-06-01,36115,36115,6500.70,6501.70,1,1,2,FUZZY_MATCH
07ABCDE4828F1Z5,07ABCDE4828F1Z5,Fuzzy Supplier 476,Fuzzy Supplier 476 Pvt Ltd,INV-00476,inv-00476,2026-07-09,2026-07-09,96043,96043,17287.74,17286.74,1,1,2,FUZZY_MATCH
07ABCDE1954F1Z5,07ABCDE1954F1Z5,Fuzzy Supplier 477,Fuzzy Supplier 477 Pvt Ltd,INV-00477,inv-00477A,2026-08-05,2026-08-04,61017,61017,10983.06,10982.06,1,1,2,FUZZY_MATCH
07ABCDE4263F1Z5,07ABCDE4263F1Z5,Fuzzy Supplier 478,Fuzzy Supplier 478 Pvt Ltd,INV-00478,INV00478A,2026-05-21,2026-05-20,22999,22999,4139.82,4138.82,1,1,2,FUZZY_MATCH
07ABCDE7278F1Z5,07ABCDE7278F1Z5,Fuzzy Supplier 479,Fuzzy Supplier 479 Pvt Ltd,INV-00479,INV00479A,2026-04-17,2026-04-17,84900,84900,15282.00,15281.00,1,1,2,FUZZY_MATCH
07ABCDE2257F1Z5,07ABCDE2257F1Z5,Fuzzy Supplier 480,Fuzzy Supplier 480 Pvt Ltd,INV-00480,inv-00480,2026-07-27,2026-07-28,45126,45126,8122.68,8122.68,1,1,2,FUZZY_MATCH
07ABCDE9329F1Z5,07ABCDE9329F1Z5,Fuzzy Supplier 481,Fuzzy Supplier 481 Pvt Ltd,INV-00481,inv-00481,2026-02-17,2026-02-16,84326,84326,15178.68,15178.68,1,1,2,FUZZY_MATCH
07ABCDE6404F1Z5,07ABCDE6404F1Z5,Fuzzy Supplier 482,Fuzzy Supplier 482 Pvt Ltd,INV-00482,INV00482,2026-08-16,2026-08-17,66680,66680,12002.40,12001.40,1,1,2,FUZZY_MATCH
07ABCDE9614F1Z5,07ABCDE9614F1Z5,Fuzzy Supplier 483,Fuzzy Supplier 483 Pvt Ltd,INV-00483,INV00483A,2026-02-20,2026-02-21,94574,94574,17023.32,17024.32,1,1,2,FUZZY_MATCH
07ABCDE8918F1Z5,07ABCDE8918F1Z5,Fuzzy Supplier 484,Fuzzy Supplier 484 Pvt Ltd,INV-00484,inv-00484,2026-05-28,2026-05-29,93692,93692,16864.56,16865.56,1,1,2,FUZZY_MATCH
07ABCDE6052F1Z5,07ABCDE6052F1Z5,Fuzzy Supplier 485,Fuzzy Supplier 485 Pvt Ltd,INV-00485,inv-00485,2026-05-07,2026-05-08,89629,89629,16133.22,16133.22,1,1,2,FUZZY_MATCH
07ABCDE1205F1Z5,07ABCDE1205F1Z5,Fuzzy Supplier 486,Fuzzy Supplier 486 Pvt Ltd,INV-00486,inv-00486,2026-07-25,2026-07-25,78504,78504,14130.72,14129.72,1,1,2,FUZZY_MATCH
07ABCDE9576F1Z5,07ABCDE9576F1Z5,Fuzzy Supplier 487,Fuzzy Supplier 487 Pvt Ltd,INV-00487,INV00487,2026-03-08,2026-03-09,55158,55158,9928.44,9928.44,1,1,2,FUZZY_MATCH
07ABCDE5779F1Z5,07ABCDE5779F1Z5,Fuzzy Supplier 488,Fuzzy Supplier 488 Pvt Ltd,INV-00488,INV00488A,2026-01-18,2026-01-17,93318,93318,16797.24,16796.24,1,1,2,FUZZY_MATCH
07ABCDE6038F1Z5,07ABCDE6038F1Z5,Fuzzy Supplier 489,Fuzzy Supplier 489 Pvt Ltd,INV-00489,inv-00489,2026-02-26,2026-02-25,56860,56860,10234.80,10235.80,1,1,2,FUZZY_MATCH
07ABCDE4053F1Z5,07ABCDE4053F1Z5,Fuzzy Supplier 490,Fuzzy Supplier 490 Pvt Ltd,INV-00490,inv-00490,2026-12-08,2026-12-08,88075,88075,15853.50,15852.50,1,1,2,FUZZY_MATCH
07ABCDE9609F1Z5,07ABCDE9609F1Z5,Fuzzy Supplier 491,Fuzzy Supplier 491 Pvt Ltd,INV-00491,inv-00491A,2026-06-04,2026-06-04,54301,54301,9774.18,9774.18,1,1,2,FUZZY_MATCH
07ABCDE5645F1Z5,07ABCDE5645F1Z5,Fuzzy Supplier 492,Fuzzy Supplier 492 Pvt Ltd,INV-00492,inv-00492,2026-10-06,2026-10-07,75969,75969,13674.42,13673.42,1,1,2,FUZZY_MATCH
07ABCDE2079F1Z5,07ABCDE2079F1Z5,Fuzzy Supplier 493,Fuzzy Supplier 493 Pvt Ltd,INV-00493,inv-00493,2026-06-03,2026-06-04,18302,18302,3294.36,3295.36,1,1,2,FUZZY_MATCH
07ABCDE9483F1Z5,07ABCDE9483F1Z5,Fuzzy Supplier 494,Fuzzy Supplier 494 Pvt Ltd,INV-00494,INV00494,2026-10-02,2026-10-02,91789,91789,16522.02,16521.02,1,1,2,FUZZY_MATCH
07ABCDE4382F1Z5,07ABCDE4382F1Z5,Fuzzy Supplier 495,Fuzzy Supplier 495 Pvt Ltd,INV-00495,INV00495,2026-01-16,2026-01-17,89516,89516,16112.88,16113.88,1,1,2,FUZZY_MATCH
