pr_gstin,gstr2b_gstin,pr_supplier_name,gstr2b_supplier_name,pr_invoice_no,gstr2b_invoice_no,pr_date,gstr2b_date,pr_taxable,gstr2b_taxable,pr_igst,gstr2b_igst,pr_cgst,gstr2b_cgst,pr_sgst,gstr2b_sgst,label,provenance
26ABCDE3837F1Z5,26ABCDE3837F1Z5,"Kapur, Kaur and Pandey","Kapur, Kaur and Pandey",INV-1900/24,INV-1900/24,2026-03-23,2026-03-23,21550.52,21550.52,0.0,0.0,0.0,0.0,0.0,0.0,HARD_NEGATIVE,"{""source"": ""synthetic"", ""base_record_id"": ""HNEG_1488"", ""mutations"": [""sequential_invoice""], ""seed"": 12345}"
31ABCDE5769F1Z5,31ABCDE5769F1Z5,Shankar PLC,Shankar PLC,INV-1530/25,INV-1530/25,2026-05-25,2026-05-25,29384.38,57771.89,0.0,0.0,0.0,0.0,0.0,0.0,HARD_NEGATIVE,"{""source"": ""synthetic"", ""base_record_id"": ""HNEG_2690"", ""mutations"": [""large_amount_diff""], ""seed"": 12345}"
89ABCDE4611F1Z5,89ABCDE4611F1Z5,Rai LLC,Thakkar-Mandal,INV-6862/21,INV-5184/24,2026-04-06,2026-04-06,25871.07,56244.66,0.0,0.0,0.0,0.0,0.0,0.0,CONTRADICTION,"{""source"": ""synthetic"", ""base_record_id"": ""CONTRA_947"", ""mutations"": [""contradiction""], ""seed"": 12345}"
26ABCDE7984F1Z5,,Aggarwal PLC,,INV-2436/20,,2026-07-15,,22564.17,,0.0,,0.0,,0.0,,MISSING_IN_2B,"{""source"": ""synthetic"", ""base_record_id"": ""MISS_961"", ""mutations"": [""missing""], ""seed"": 12345}"
65ABCDE6795F1Z5,65ABCDE6795F1Z5,"Sule, Arora and Vala","Sule, Arora and Vala",INV-1097/22,INV/1097/22,2025-10-02,2025-02-10,44244.38,44244.38,0.0,0.0,0.0,0.0,0.0,0.0,FUZZY_MATCH,"{""source"": ""synthetic"", ""base_record_id"": ""POS_222"", ""mutations"": [""format_mutation"", ""date_mutation"", ""supplier_name_mutation""], ""seed"": 12345}"
91ABCDE4122F1Z5,91ABCDE4122F1Z5,"Chand, Ganesh and Mukherjee","Chand, Ganesh and Mukherjee",INV-3566/20,INV-3566/20,2025-12-08,2025-12-08,29830.99,29830.99,0.0,0.0,0.0,0.0,0.0,0.0,FUZZY_MATCH,"{""source"": ""synthetic"", ""base_record_id"": ""POS_480"", ""mutations"": [], ""seed"": 12345}"
54ABCDE1743F1Z5,99ABCDE1309F1Z5,Narain-Parsa,Narain-Parsa,INV-3802/24,INV-3802/24,2026-07-08,2026-07-08,96197.18,96197.18,0.0,0.0,0.0,0.0,0.0,0.0,HARD_NEGATIVE,"{""source"": ""synthetic"", ""base_record_id"": ""HNEG_2349"", ""mutations"": [""different_gstin""], ""seed"": 12345}"
48ABCDE2087F1Z5,48ABCDE2087F1Z5,"Bhattacharyya, Agrawal and Bhagat","Bhattacharyya, Agrawal and Bhagat",INV-3261/20,INV-3261/20,2026-02-12,2026-02-12,88527.28,88527.28,0.0,15934.91,7967.46,0.0,7967.46,0.0,HARD_NEGATIVE,"{""source"": ""synthetic"", ""base_record_id"": ""HNEG_1082"", ""mutations"": [""tax_head_swap""], ""seed"": 12345}"
40ABCDE5298F1Z5,40ABCDE5298F1Z5,Sarin-Nagy,Sarin-Nagy,INV-8579/21,INV-8579/21,2025-09-07,2025-07-09,41573.2,41573.2,0.0,0.0,0.0,0.0,0.0,0.0,FUZZY_MATCH,"{""source"": ""synthetic"", ""base_record_id"": ""POS_1553"", ""mutations"": [""date_mutation"", ""supplier_name_mutation""], ""seed"": 12345}"
33ABCDE4892F1Z5,33ABCDE4892F1Z5,Sama-Sarma,Sama-Sarma,INV-6104/22,INV-6104/22,2026-07-06,2026-07-06,95099.09,95099.09,0.0,0.0,0.0,0.0,0.0,0.0,FUZZY_MATCH,"{""source"": ""synthetic"", ""base_record_id"": ""POS_2295"", ""mutations"": [""supplier_name_mutation""], ""seed"": 12345}"
36ABCDE6104F1Z5,36ABCDE6104F1Z5,Rattan-Parsa,Rattan-Parsa,INV-2950/26,INV-2950/26,2025-12-13,2025-12-10,9769.91,9769.91,0.0,0.0,0.0,0.0,0.0,0.0,FUZZY_MATCH,"{""source"": ""synthetic"", ""base_record_id"": ""POS_788"", ""mutations"": [""date_mutation""], ""seed"": 12345}"
84ABCDE6039F1Z5,84ABCDE6039F1Z5,Nadig PLC,Nadig PLC,INV-2243/23,1NV22323,2025-11-05,2025-11-05,96948.43,96945.25,0.0,0.0,0.0,0.0,0.0,0.0,FUZZY_MATCH,"{""source"": ""synthetic"", ""base_record_id"": ""POS_3577"", ""mutations"": [""ocr_mutation"", ""format_mutation"", ""tax_mutation"", ""supplier_name_mutation""], ""seed"": 12345}"
83ABCDE2268F1Z5,83ABCDE2268F1Z5,Chahal Group,D’Alia-Vyas,INV-5835/25,INV-4183/21,2026-04-22,2026-04-22,64179.27,61761.57,0.0,0.0,0.0,0.0,0.0,0.0,CONTRADICTION,"{""source"": ""synthetic"", ""base_record_id"": ""CONTRA_1019"", ""mutations"": [""contradiction""], ""seed"": 12345}"
13ABCDE5589F1Z5,,Mani Ltd,,INV-4772/25,,2025-09-17,,29739.26,,0.0,,0.0,,0.0,,MISSING_IN_2B,"{""source"": ""synthetic"", ""base_record_id"": ""MISS_1144"", ""mutations"": [""missing""], ""seed"": 12345}"
64ABCDE1810F1Z5,64ABCDE1810F1Z5,Sankaran-Parsa,Sankaran-Parsa,INV-8533/20,INV/8533/20,2025-12-26,2025-12-27,85530.85,855308.5,0.0,0.0,0.0,0.0,0.0,0.0,FUZZY_MATCH,"{""source"": ""synthetic"", ""base_record_id"": ""POS_2683"", ""mutations"": [""format_mutation"", ""date_mutation"", ""tax_mutation""], ""seed"": 12345}"
54ABCDE4219F1Z5,54ABCDE4219F1Z5,Sachar-Mallick,Sachar-Mallick,INV-3525/26,INV-3525/26,2026-05-04,2026-05-04,68219.54,68219.54,0.0,0.0,0.0,0.0,0.0,0.0,EXACT_MATCH,"{""source"": ""synthetic"", ""base_record_id"": ""POS_3369"", ""mutations"": [], ""seed"": 12345}"
22ABCDE3640F1Z5,22ABCDE3640F1Z5,"Goda, Pau and Muni","Goda, Pau and Muni",INV-2291/24,INV-2291/24,2026-03-24,2026-03-24,32265.43,32265.43,0.0,0.0,0.0,0.0,0.0,0.0,HARD_NEGATIVE,"{""source"": ""synthetic"", ""base_record_id"": ""HNEG_1326"", ""mutations"": [""sequential_invoice""], ""seed"": 12345}"
79ABCDE6454F1Z5,,Handa PLC,,INV-5457/25,,2026-03-10,,56640.48,,0.0,,0.0,,0.0,,MISSING_IN_2B,"{""source"": ""synthetic"", ""base_record_id"": ""MISS_302"", ""mutations"": [""missing""], ""seed"": 12345}"
52ABCDE7105F1Z5,52ABCDE7105F1Z5,"Kaur, Devi and Dada","Kaur, Devi and Dada",INV-1283/22,INVX1283/22,2025-10-12,2025-10-12,81923.51,81923.51,0.0,0.0,0.0,0.0,0.0,0.0,FUZZY_MATCH,"{""source"": ""synthetic"", ""base_record_id"": ""POS_1926"", ""mutations"": [""ocr_mutation"", ""format_mutation"", ""supplier_name_mutation""], ""seed"": 12345}"
,39ABCDE5930F1Z5,,"Kaur, Sengupta and Gade",,INV-7909/22,,2026-04-11,,63244.51,,0.0,,0.0,,0.0,MISSING_IN_PR,"{""source"": ""synthetic"", ""base_record_id"": ""MISS_454"", ""mutations"": [""missing""], ""seed"": 12345}"
90ABCDE5219F1Z5,90ABCDE5219F1Z5,Natt-Datta,Natt-Datta,INV-3493/26,INV-3493/26,2025-08-25,2025-08-25,44084.32,44084.32,0.0,7935.18,3967.59,0.0,3967.59,0.0,HARD_NEGATIVE,"{""source"": ""synthetic"", ""base_record_id"": ""HNEG_2786"", ""mutations"": [""tax_head_swap""], ""seed"": 12345}"
14ABCDE2756F1Z5,14ABCDE2756F1Z5,Zachariah Inc,Zachariah Inc,INV-9594/22,INV-9594/22,2026-06-06,2026-06-06,32237.72,32237.72,0.0,0.0,0.0,0.0,0.0,0.0,EXACT_MATCH,"{""source"": ""synthetic"", ""base_record_id"": ""POS_1869"", ""mutations"": [], ""seed"": 12345}"
19ABCDE8884F1Z5,19ABCDE8884F1Z5,"Bakshi, Roy and Garde","Bakshi, Roy and Garde",INV-6839/24,INV-6839/24,2026-06-22,2026-06-22,29985.58,40721.17,0.0,0.0,0.0,0.0,0.0,0.0,HARD_NEGATIVE,"{""source"": ""synthetic"", ""base_record_id"": ""HNEG_2780"", ""mutations"": [""large_amount_diff""], ""seed"": 12345}"
13ABCDE8010F1Z5,13ABCDE8010F1Z5,Prasad and Sons,Prasad and Sons,INV-8555/25,INV-8555/25,2026-01-16,2026-01-16,9509.19,9509.19,0.0,0.0,0.0,0.0,0.0,0.0,FUZZY_MATCH,"{""source"": ""synthetic"", ""base_record_id"": ""POS_324"", ""mutations"": [""supplier_name_mutation""], ""seed"": 12345}"
87ABCDE5989F1Z5,87ABCDE5989F1Z5,Desai PLC,Desai PLC,INV-1230/26,INV-1230/26,2026-03-22,2026-03-22,53089.49,53089.49,0.0,0.0,0.0,0.0,0.0,0.0,HARD_NEGATIVE,"{""source"": ""synthetic"", ""base_record_id"": ""HNEG_1956"", ""mutations"": [""sequential_invoice""], ""seed"": 12345}"
17ABCDE7137F1Z5,17ABCDE7137F1Z5,Tella LLC,Tella LLC,INV-5731/25,INV-5731/25,2025-09-29,2025-09-29,44115.75,44115.75,0.0,0.0,0.0,0.0,0.0,0.0,EXACT_MATCH,"{""source"": ""synthetic"", ""base_record_id"": ""POS_1496"", ""mutations"": [], ""seed"": 12345}"
32ABCDE5919F1Z5,32ABCDE5919F1Z5,Kapoor-Baral,Kapoor-Baral,INV-9520/26,INV-9520-26,2025-11-26,2025-11-26,72897.79,72900.52,0.0,0.0,0.0,0.0,0.0,0.0,FUZZY_MATCH,"{""source"": ""synthetic"", ""base_record_id"": ""POS_377"", ""mutations"": [""format_mutation"", ""tax_mutation""], ""seed"": 12345}"
63ABCDE6218F1Z5,63ABCDE6218F1Z5,Wagle-Varma,"Rana, Narayan and Rastogi",INV-9965/25,INV-8362/21,2025-09-10,2025-09-10,32925.0,37886.83,0.0,0.0,0.0,0.0,0.0,0.0,CONTRADICTION,"{""source"": ""synthetic"", ""base_record_id"": ""CONTRA_141"", ""mutations"": [""contradiction""], ""seed"": 12345}"
66ABCDE8520F1Z5,66ABCDE8520F1Z5,Bakshi-Gera,Bakshi-Gera,INV-8053/21,INV-805-21,2026-07-17,2026-07-17,92452.18,92452.18,0.0,0.0,0.0,0.0,0.0,0.0,FUZZY_MATCH,"{""source"": ""synthetic"", ""base_record_id"": ""POS_2332"", ""mutations"": [""ocr_mutation"", ""format_mutation"", ""supplier_name_mutation""], ""seed"": 12345}"
20ABCDE9918F1Z5,20ABCDE9918F1Z5,"Johal, Devi and Chaudhuri","Johal, Devi and Chaudhuri",INV-2246/24,INV-2246/24,2026-05-22,2026-05-22,47925.05,47925.05,0.0,0.0,0.0,0.0,0.0,0.0,HARD_NEGATIVE,"{""source"": ""synthetic"", ""base_record_id"": ""HNEG_657"", ""mutations"": [""sequential_invoice""], ""seed"": 12345}"
86ABCDE8469F1Z5,86ABCDE8469F1Z5,Borra Ltd,Borra Limited,INV-9673/25,INC-9673/Z5,2026-08-15,2026-08-13,27602.74,27602.74,0.0,0.0,0.0,0.0,0.0,0.0,FUZZY_MATCH,"{""source"": ""synthetic"", ""base_record_id"": ""POS_487"", ""mutations"": [""ocr_mutation"", ""date_mutation"", ""supplier_name_mutation""], ""seed"": 12345}"
21ABCDE1220F1Z5,21ABCDE1220F1Z5,Bhatt and Sons,Bhatt and Sons,INV-9530/20,INV-9530/20,2025-09-18,2025-09-18,35504.61,35504.61,0.0,0.0,0.0,0.0,0.0,0.0,FUZZY_MATCH,"{""source"": ""synthetic"", ""base_record_id"": ""POS_1453"", ""mutations"": [""supplier_name_mutation""], ""seed"": 12345}"
85ABCDE7849F1Z5,85ABCDE7849F1Z5,Hora-Ramanathan,Hora-Ramanathan,INV-7229/24,INV-7229/24,2026-01-20,2026-01-20,1497.09,1497.09,0.0,0.0,0.0,0.0,0.0,0.0,HARD_NEGATIVE,"{""source"": ""synthetic"", ""base_record_id"": ""HNEG_2454"", ""mutations"": [""sequential_invoice""], ""seed"": 12345}"
96ABCDE7135F1Z5,96ABCDE7135F1Z5,"Ravi, Tak and Din","Ravi, Tak and Din",INV-3957/20,INV-3957/20,2026-04-17,2026-04-17,75900.06,138691.75,0.0,0.0,0.0,0.0,0.0,0.0,HARD_NEGATIVE,"{""source"": ""synthetic"", ""base_record_id"": ""HNEG_2706"", ""mutations"": [""large_amount_diff""], ""seed"": 12345}"
74ABCDE3722F1Z5,74ABCDE3722F1Z5,Kala PLC,Kala PLC,INV-3133/26,INV313326,2026-06-23,2026-06-20,23580.71,23580.71,0.0,0.0,0.0,0.0,0.0,0.0,FUZZY_MATCH,"{""source"": ""synthetic"", ""base_record_id"": ""POS_3634"", ""mutations"": [""format_mutation"", ""date_mutation"", ""supplier_name_mutation""], ""seed"": 12345}"
44ABCDE1470F1Z5,44ABCDE1470F1Z5,Dugar Inc,Dugar Inc,INV-7818/24,INV-7818/24,2025-12-05,2025-12-07,31192.29,31192.29,0.0,0.0,0.0,0.0,0.0,0.0,FUZZY_MATCH,"{""source"": ""synthetic"", ""base_record_id"": ""POS_1527"", ""mutations"": [""date_mutation"", ""supplier_name_mutation""], ""seed"": 12345}"
67ABCDE8005F1Z5,67ABCDE8005F1Z5,Borra-Mitra,Borra-Mitra,INV-9231/22,INV-9231-22,2026-01-02,2026-01-02,56788.91,56786.99,0.0,0.0,0.0,0.0,0.0,0.0,FUZZY_MATCH,"{""source"": ""synthetic"", ""base_record_id"": ""POS_44"", ""mutations"": [""format_mutation"", ""tax_mutation"", ""supplier_name_mutation""], ""seed"": 12345}"
15ABCDE9002F1Z5,15ABCDE9002F1Z5,Kanda and Sons,Bora-Manne,INV-8699/26,INV-6418/20,2026-07-18,2026-07-18,7991.03,40651.96,0.0,0.0,0.0,0.0,0.0,0.0,CONTRADICTION,"{""source"": ""synthetic"", ""base_record_id"": ""CONTRA_415"", ""mutations"": [""contradiction""], ""seed"": 12345}"
77ABCDE5585F1Z5,77ABCDE5585F1Z5,Naik-Suri,Naik-Suri,INV-1276/25,INV/1276/25,2026-02-03,2026-02-03,19170.1,1917.01,0.0,0.0,0.0,0.0,0.0,0.0,FUZZY_MATCH,"{""source"": ""synthetic"", ""base_record_id"": ""POS_2965"", ""mutations"": [""format_mutation"", ""tax_mutation"", ""supplier_name_mutation""], ""seed"": 12345}"
59ABCDE6534F1Z5,59ABCDE6534F1Z5,Dasgupta-Chaudhuri,Dasgupta-Chaudhuri,INV-1785/24,INV-I785/24,2026-02-16,2026-02-14,13931.07,13931.07,0.0,0.0,0.0,0.0,0.0,0.0,FUZZY_MATCH,"{""source"": ""synthetic"", ""base_record_id"": ""POS_2346"", ""mutations"": [""ocr_mutation"", ""date_mutation"", ""supplier_name_mutation""], ""seed"": 12345}"
39ABCDE9539F1Z5,39ABCDE9539F1Z5,Srivastava-Vohra,Srivastava-Vohra,INV-5673/22,INV-5673/22,2026-07-20,2026-07-20,67461.78,67461.78,0.0,12143.12,6071.56,0.0,6071.56,0.0,HARD_NEGATIVE,"{""source"": ""synthetic"", ""base_record_id"": ""HNEG_1633"", ""mutations"": [""tax_head_swap""], ""seed"": 12345}"
12ABCDE9127F1Z5,12ABCDE9127F1Z5,"Sundaram, Handa and Uppal","Sundaram, Handa and Uppal",INV-4551/22,INV-4551/22,2026-03-12,2026-03-12,62755.19,62755.19,0.0,0.0,0.0,0.0,0.0,0.0,EXACT_MATCH,"{""source"": ""synthetic"", ""base_record_id"": ""POS_1529"", ""mutations"": [], ""seed"": 12345}"
86ABCDE9789F1Z5,86ABCDE9789F1Z5,Venkatesh-Boase,Chana-Sabharwal,INV-2344/21,INV-4099/26,2026-04-28,2026-04-28,32357.46,90171.2,0.0,0.0,0.0,0.0,0.0,0.0,CONTRADICTION,"{""source"": ""synthetic"", ""base_record_id"": ""CONTRA_974"", ""mutations"": [""contradiction""], ""seed"": 12345}"
57ABCDE7688F1Z5,57ABCDE7688F1Z5,Rao-Sangha,Rao-Sangha,INV-9819/25,INV-9819/25,2026-01-07,2026-01-07,6847.74,13065.46,0.0,0.0,0.0,0.0,0.0,0.0,HARD_NEGATIVE,"{""source"": ""synthetic"", ""base_record_id"": ""HNEG_498"", ""mutations"": [""large_amount_diff""], ""seed"": 12345}"
28ABCDE2590F1Z5,28ABCDE2590F1Z5,Shukla-Ramanathan,Shukla-Ramanathan,INV-9634/20,INV-9634/20,2026-03-30,2026-03-30,2602.88,2602.88,0.0,468.52,234.26,0.0,234.26,0.0,HARD_NEGATIVE,"{""source"": ""synthetic"", ""base_record_id"": ""HNEG_1279"", ""mutations"": [""tax_head_swap""], ""seed"": 12345}"
44ABCDE1818F1Z5,44ABCDE1818F1Z5,Chandra and Sons,Chandra and Sons,INV-1545/26,INV-1545/26,2026-07-18,2026-07-18,13746.55,13746.55,0.0,0.0,0.0,0.0,0.0,0.0,EXACT_MATCH,"{""source"": ""synthetic"", ""base_record_id"": ""POS_3308"", ""mutations"": [], ""seed"": 12345}"
81ABCDE3374F1Z5,81ABCDE3374F1Z5,"Wali, Keer and Brar","Wali, Keer and Brar",INV-3551/22,INV-3551/22,2025-10-25,2025-10-25,46420.75,46420.75,0.0,0.0,0.0,0.0,0.0,0.0,FUZZY_MATCH,"{""source"": ""synthetic"", ""base_record_id"": ""POS_2855"", ""mutations"": [], ""seed"": 12345}"
52ABCDE7269F1Z5,52ABCDE7269F1Z5,Das LLC,Das LLC,INV-8836/22,INV-8836/22,2026-01-06,2026-01-06,62207.32,62207.32,0.0,0.0,0.0,0.0,0.0,0.0,HARD_NEGATIVE,"{""source"": ""synthetic"", ""base_record_id"": ""HNEG_88"", ""mutations"": [""sequential_invoice""], ""seed"": 12345}"
29ABCDE5415F1Z5,29ABCDE5415F1Z5,Dube Ltd,Dube Limited,INV-6789/26,INV/6789/26,2026-03-02,2026-03-02,49859.6,49859.6,0.0,0.0,0.0,0.0,0.0,0.0,FUZZY_MATCH,"{""source"": ""synthetic"", ""base_record_id"": ""POS_441"", ""mutations"": [""format_mutation"", ""supplier_name_mutation""], ""seed"": 12345}"
62ABCDE3631F1Z5,62ABCDE3631F1Z5,Sahni-Varkey,Sahni-Varkey,INV-9830/22,INV/9830/22,2025-10-02,2025-10-02,34296.55,34296.55,0.0,0.0,0.0,0.0,0.0,0.0,FUZZY_MATCH,"{""source"": ""synthetic"", ""base_record_id"": ""POS_1207"", ""mutations"": [""format_mutation"", ""supplier_name_mutation""], ""seed"": 12345}"
50ABCDE5520F1Z5,50ABCDE5520F1Z5,Arya Inc,Arya Inc,INV-9200/24,INV-9200/24,2025-10-05,2025-10-05,29636.88,29636.88,0.0,5334.64,2667.32,0.0,2667.32,0.0,HARD_NEGATIVE,"{""source"": ""synthetic"", ""base_record_id"": ""HNEG_1777"", ""mutations"": [""tax_head_swap""], ""seed"": 12345}"
35ABCDE9559F1Z5,35ABCDE9559F1Z5,Bora-Choudhary,Bora-Choudhary,INV-4677/22,INV-4677/22,2026-03-29,2026-03-29,61855.22,61855.22,0.0,0.0,0.0,0.0,0.0,0.0,HARD_NEGATIVE,"{""source"": ""synthetic"", ""base_record_id"": ""HNEG_2134"", ""mutations"": [""sequential_invoice""], ""seed"": 12345}"
68ABCDE4161F1Z5,68ABCDE4161F1Z5,Rai Ltd,Rai Limited,INV-9226/22,INV-9226/22,2026-04-13,2026-04-13,4468.88,4468.88,0.0,0.0,0.0,0.0,0.0,0.0,FUZZY_MATCH,"{""source"": ""synthetic"", ""base_record_id"": ""POS_1807"", ""mutations"": [""supplier_name_mutation""], ""seed"": 12345}"
29ABCDE5968F1Z5,29ABCDE5968F1Z5,"Om, Jayaraman and Chowdhury","Om, Jayaraman and Chowdhury",INV-9621/26,INV-9621/26,2025-10-23,2025-10-23,77959.98,77959.98,0.0,0.0,0.0,0.0,0.0,0.0,HARD_NEGATIVE,"{""source"": ""synthetic"", ""base_record_id"": ""HNEG_1916"", ""mutations"": [""sequential_invoice""], ""seed"": 12345}"
24ABCDE5907F1Z5,,Gaba PLC,,INV-6970/24,,2025-11-22,,14237.86,,0.0,,0.0,,0.0,,MISSING_IN_2B,"{""source"": ""synthetic"", ""base_record_id"": ""MISS_1410"", ""mutations"": [""missing""], ""seed"": 12345}"
72ABCDE2003F1Z5,72ABCDE2003F1Z5,Date and Sons,"Gandhi, Balay and Randhawa",INV-6681/26,INV-8764/24,2025-09-20,2025-09-20,95732.98,17039.38,0.0,0.0,0.0,0.0,0.0,0.0,CONTRADICTION,"{""source"": ""synthetic"", ""base_record_id"": ""CONTRA_1137"", ""mutations"": [""contradiction""], ""seed"": 12345}"
28ABCDE2135F1Z5,28ABCDE2135F1Z5,Khare-Peri,Khare-Peri,INV-9543/20,INV-9S43/20,2026-02-11,2026-02-11,76393.22,76393.22,0.0,0.0,0.0,0.0,0.0,0.0,FUZZY_MATCH,"{""source"": ""synthetic"", ""base_record_id"": ""POS_1063"", ""mutations"": [""ocr_mutation""], ""seed"": 12345}"
70ABCDE9620F1Z5,70ABCDE9620F1Z5,Comar-Narasimhan,Comar-Narasimhan,INV-2892/22,INV-2892/22,2026-02-25,2026-02-25,41310.21,41310.21,0.0,7435.84,3717.92,0.0,3717.92,0.0,HARD_NEGATIVE,"{""source"": ""synthetic"", ""base_record_id"": ""HNEG_826"", ""mutations"": [""tax_head_swap""], ""seed"": 12345}"
70ABCDE3412F1Z5,70ABCDE3412F1Z5,Bal Inc,Bal Inc,INV-4590/22,INV-4590/22,2026-06-03,2026-06-03,18149.4,23609.98,0.0,0.0,0.0,0.0,0.0,0.0,HARD_NEGATIVE,"{""source"": ""synthetic"", ""base_record_id"": ""HNEG_2591"", ""mutations"": [""large_amount_diff""], ""seed"": 12345}"
49ABCDE6820F1Z5,99ABCDE5751F1Z5,Gade-Saxena,Gade-Saxena,INV-3594/22,INV-3594/22,2026-02-10,2026-02-10,53273.14,53273.14,0.0,0.0,0.0,0.0,0.0,0.0,HARD_NEGATIVE,"{""source"": ""synthetic"", ""base_record_id"": ""HNEG_191"", ""mutations"": [""different_gstin""], ""seed"": 12345}"
,94ABCDE6749F1Z5,,Randhawa and Sons,,INV-6870/26,,2025-12-28,,40366.4,,0.0,,0.0,,0.0,MISSING_IN_PR,"{""source"": ""synthetic"", ""base_record_id"": ""MISS_692"", ""mutations"": [""missing""], ""seed"": 12345}"
35ABCDE7349F1Z5,35ABCDE7349F1Z5,Ratta-Balasubramanian,Ratta-Balasubramanian,INV-4197/25,INV-4197/25,2026-08-16,2026-08-16,31989.1,31989.1,0.0,0.0,0.0,0.0,0.0,0.0,HARD_NEGATIVE,"{""source"": ""synthetic"", ""base_record_id"": ""HNEG_2054"", ""mutations"": [""sequential_invoice""], ""seed"": 12345}"
91ABCDE9717F1Z5,91ABCDE9717F1Z5,Sampath PLC,Sampath PLC,INV-1504/23,INV-1504/23,2025-12-18,2025-12-18,97513.64,97513.64,0.0,17552.46,8776.23,0.0,8776.23,0.0,HARD_NEGATIVE,"{""source"": ""synthetic"", ""base_record_id"": ""HNEG_1818"", ""mutations"": [""tax_head_swap""], ""seed"": 12345}"
38ABCDE3681F1Z5,38ABCDE3681F1Z5,Singh LLC,Singh LLC,INV-9749/25,INV-9749/25,2025-12-30,2025-12-30,37129.44,37129.44,0.0,0.0,0.0,0.0,0.0,0.0,HARD_NEGATIVE,"{""source"": ""synthetic"", ""base_record_id"": ""HNEG_2986"", ""mutations"": [""sequential_invoice""], ""seed"": 12345}"
91ABCDE3815F1Z5,,"Prabhakar, Luthra and Char",,INV-8653/21,,2025-10-21,,2024.75,,0.0,,0.0,,0.0,,MISSING_IN_2B,"{""source"": ""synthetic"", ""base_record_id"": ""MISS_686"", ""mutations"": [""missing""], ""seed"": 12345}"
11ABCDE2935F1Z5,99ABCDE6293F1Z5,Nayar-Sanghvi,Nayar-Sanghvi,INV-6734/23,INV-6734/23,2025-09-01,2025-09-01,78866.78,78866.78,0.0,0.0,0.0,0.0,0.0,0.0,HARD_NEGATIVE,"{""source"": ""synthetic"", ""base_record_id"": ""HNEG_431"", ""mutations"": [""different_gstin""], ""seed"": 12345}"
13ABCDE7913F1Z5,,Jain-Vig,,INV-9230/20,,2026-05-11,,25280.38,,0.0,,0.0,,0.0,,MISSING_IN_2B,"{""source"": ""synthetic"", ""base_record_id"": ""MISS_93"", ""mutations"": [""missing""], ""seed"": 12345}"
51ABCDE7317F1Z5,51ABCDE7317F1Z5,Gour LLC,Gour LLC,INV-4420/21,INZ-4420/Z1,2026-04-06,2026-04-03,28426.73,28426.73,0.0,0.0,0.0,0.0,0.0,0.0,FUZZY_MATCH,"{""source"": ""synthetic"", ""base_record_id"": ""POS_1763"", ""mutations"": [""ocr_mutation"", ""date_mutation"", ""supplier_name_mutation""], ""seed"": 12345}"
29ABCDE6596F1Z5,29ABCDE6596F1Z5,Agrawal Inc,Agrawal Inc,INV-2915/22,INV-2915/22,2026-02-25,2026-02-25,24984.94,24980.78,0.0,0.0,0.0,0.0,0.0,0.0,FUZZY_MATCH,"{""source"": ""synthetic"", ""base_record_id"": ""POS_868"", ""mutations"": [""tax_mutation""], ""seed"": 12345}"
86ABCDE9754F1Z5,86ABCDE9754F1Z5,Mukhopadhyay Group,Kohli-Padmanabhan,INV-8033/23,INV-4057/22,2026-02-28,2026-02-28,2290.27,9148.5,0.0,0.0,0.0,0.0,0.0,0.0,CONTRADICTION,"{""source"": ""synthetic"", ""base_record_id"": ""CONTRA_776"", ""mutations"": [""contradiction""], ""seed"": 12345}"
18ABCDE6982F1Z5,18ABCDE6982F1Z5,Sami-Sur,Sami-Sur,INV-7895/23,INV-7895/23,2025-09-13,2025-09-13,59321.31,70234.62,0.0,0.0,0.0,0.0,0.0,0.0,HARD_NEGATIVE,"{""source"": ""synthetic"", ""base_record_id"": ""HNEG_678"", ""mutations"": [""large_amount_diff""], ""seed"": 12345}"
30ABCDE8434F1Z5,30ABCDE8434F1Z5,Sastry Ltd,Sastry Ltd,INV-4364/22,INV-4364/22,2026-04-04,2026-04-04,92894.09,92894.09,0.0,0.0,0.0,0.0,0.0,0.0,FUZZY_MATCH,"{""source"": ""synthetic"", ""base_record_id"": ""POS_3288"", ""mutations"": [], ""seed"": 12345}"
94ABCDE2814F1Z5,94ABCDE2814F1Z5,Saini and Sons,Saini and Sons,INV-9485/23,INV-9485/23,2025-10-18,2025-10-18,44007.83,44007.83,0.0,0.0,0.0,0.0,0.0,0.0,EXACT_MATCH,"{""source"": ""synthetic"", ""base_record_id"": ""POS_45"", ""mutations"": [], ""seed"": 12345}"
75ABCDE9037F1Z5,75ABCDE9037F1Z5,"Seth, Natt and Oommen","Seth, Natt and Oommen",INV-3627/22,INV-3627/22,2025-09-24,2025-09-24,5611.71,5611.71,0.0,0.0,0.0,0.0,0.0,0.0,EXACT_MATCH,"{""source"": ""synthetic"", ""base_record_id"": ""POS_2723"", ""mutations"": [], ""seed"": 12345}"
36ABCDE7497F1Z5,36ABCDE7497F1Z5,"Hegde, Parmar and Grover","Hegde, Parmar and Grover",INV-7355/22,INV-7355/22,2026-03-24,2026-03-24,65348.05,65348.05,0.0,0.0,0.0,0.0,0.0,0.0,EXACT_MATCH,"{""source"": ""synthetic"", ""base_record_id"": ""POS_742"", ""mutations"": [], ""seed"": 12345}"
