record_id,amount,record_date,reference,vendor_name,tax_identity
G_004673,77147.00,2025-03-27,INV/2025/44402,Vendor 4673 Pvt Ltd,27AAAAA1545A1ZI
G_004674,7400.00,2025-12-16,INV/2025/32551,None,27AAAAA6413A1ZH
G_004675,56176.00,2025-03-30,,Vendor 4675 Pvt Ltd,27AAAAA9036A1Z8
G_004676,82568.00,2025-07-30,INV/2025/33685,Vendor 4676 Pvt Ltd Inc,27AAAAA2168A1ZD
G_004677,73406.00,2025-01-27,INV/2025/88972,Vendor 4677 Pvt Ltd,27AAAAA7671A1Z3
G_004678,29032.00,2025-01-10,INV/2025/95383,Vendor 4678 Pvt Ltd,27AAAAA2301A1ZU
G_004679,57676.00,2025-10-09,INV/2025/76773,Vendor 4679 Pvt Ltd,27AAAAA3315A1ZM
G_004680,301.00,2025-05-31,,Vendor 4680 Pvt Ltd,27AAAAA4414A1ZK
G_004681,92913.00,2025-09-08,INV/2025/61249,Vendor 4681 Pvt Ltd,27AAAAA3415A1ZL
G_004682,6492.00,2025-04-21,INV/2025/51763,Vendor 4682 Pvt Ltd,27AAAAA8779A1ZS
G_004683,98057.00,2025-08-05,INV/2025/29263,Vendor 4683 Pvt Ltd,27AAAAA4183A1ZA
G_004684,82526.00,2025-11-01,INV/2025/34838,Vendor 4684 Pvt Ltd,27AAAAA4461A1ZD
G_004685,98038.00,2025-05-06,INV/2025/31491,Vendor 4685 Pvt Ltd,27AAAAA7185A1Z2
G_004686,25813.00,2025-04-24,INV/2025/49599,Vendor 4686 Pvt Ltd,27AAAAA3466A1ZA
G_004687,93693.00,2025-01-25,,Vendor 4687 Pvt Ltd,27AAAAA8811A1ZB
G_004688,39612.00,2025-05-24,INV/2025/47835,Vendor 4688 Pvt Ltd,27AAAAA8315A1ZC
G_004689,88600.00,2025-07-31,INV/2025/18813,Vendor 4689 Pvt Ltd,27AAAAA3835A1ZD
G_004690,70640.00,2025-06-10,INV/2025/92307,Vendor 4690 Pvt Ltd,27AAAAA8282A1Z2
G_004691,65098.00,2025-05-16,,Vendor 4691 Pvt Ltd,27AAAAA9001A1ZJ
G_004692,89771.00,2025-05-27,INV/2025/86205,Vendor 4692 Pvt Ltd,27AAAAA5466A1Z6
G_004693,93536.00,2025-06-21,INV/2025/19132,None,27AAAAA9231A1ZB
G_004694,33360.00,2025-01-15,INV/2025/99728,Vendor 4694 Pvt Ltd,27AAAAA8531A1ZA
G_004695,36982.00,2025-01-13,,Vendor 4695 Pvt Ltd,27AAAAA8787A1ZS
G_004696,55314.00,2025-08-28,INV/2025/47490,Vendor 4696 Pvt Ltd,27AAAAA8864A1ZY
G_004697,26277.00,2025-06-02,INV/2025/12569,Vendor 4697 Pvt Ltd,27AAAAA6746A1Z5
G_004698,85524.00,2025-04-17,INV/2025/8785,Vendor 4698 Private Limited,27AAAAA4402A1ZO
G_004699,74938.00,2025-05-23,INV/2025/97793,Vendor 4699 Pvt Ltd,27AAAAA1762A1ZF
G_004700,46901.00,2025-09-17,INV/2025/20662,Vendor 4700 Pvt Ltd,27AAAAA7527A1Z8
G_004701,45110.00,2025-05-06,,Vendor 4701 Pvt Ltd,27AAAAA5315A1ZI
G_004702,48001.00,2025-05-06,,Vendor 4702 Pvt Ltd,27AAAAA7924A1Z7
G_004703,54051.00,2025-08-09,INV/2025/5180,vendor 4703 pvt ltd,27AAAAA3132A1ZN
G_004704,34208.00,2025-08-27,,Vendor 4704 Pvt Ltd,27AAAAA1603A1ZR
G_004705,9293.00,2025-01-31,INV/2025/97418,Vendor 4705 Pvt Ltd,27AAAAA2289A1Z7
G_004706,55335.00,2025-02-09,INV/2025/11310,None,27AAAAA6925A1Z8
G_004707,41303.00,2025-02-11,INV/2025/12372,vendor 4707 pvt ltd,27AAAAA7538A1Z5
G_004708,28285.00,2025-08-18,INV/2025/37265,Vendor 4708 Pvt Ltd,27AAAAA9231A1ZB
G_004709,61754.00,2025-08-18,,Vendor 4709 Pvt Ltd,27AAAAA6020A1ZM
G_004710,67093.00,2025-09-07,INV/2025/88677,Vendor 4710 Pvt Ltd,27AAAAA7690A1Z0
G_004711,52515.00,2025-12-10,,Vendor 4711 Pvt Ltd,27AAAAA7743A1Z6
G_004712,19401.00,2025-12-29,INV/2025/81492,Vendor 4712 Pvt Ltd,27AAAAA9971A1ZW
G_004713,48447.00,2025-07-26,,Vendor 4713 Pvt Ltd,27AAAAA3181A1ZE
G_004714,69142.00,2025-11-25,INV/2025/82110,Vendor 4714 Pvt Ltd,27AAAAA1274A1ZG
G_004715,181512.00,2025-04-29,INV/2025/1473,Vendor 4715 Pvt Ltd,27AAAAA4812A1ZI
G_004716,37556.00,2025-01-09,INV/2025/42359,Vendor 4716 Pvt Ltd,27AAAAA7927A1Z4
G_004717,81776.00,2025-10-01,INV/2025/56355,Vendor 4717 Pvt Ltd,27AAAAA4964A1Z5
G_004718,7282.00,2025-07-01,INV/2025/9812,Vendor 4718 Pvt Ltd,27AAAAA5151A1ZG
G_004719,49395.00,2025-01-17,INV/2025/41413,Vendor 4719 Pvt Ltd,27AAAAA7365A1Z4
G_004720,28046.00,2025-10-10,INV/2025/78434,Vendor 4720 Pvt Ltd,27AAAAA9197A1ZU
G_004721,59764.00,2025-06-03,INV/2025/40642,Vendor 4721 Pvt Ltd,27AAAAA6362A1Z9
G_004722,13615.00,2025-01-09,,Vendor 4722 Pvt Ltd,27AAAAA5620A1ZI
G_004723,66232.00,2025-09-04,INV/2025/85559,Vendor 4723 Pvt Ltd,27AAAAA4701A1ZM
G_004724,70522.00,2025-12-16,INV/2025/92708,Vendor 4724 Pvt Ltd,27AAAAA2344A1ZJ
G_004725,62892.00,2025-06-04,INV/2025/13518,Vendor 4725 Pvt Ltd,27AAAAA9141A1ZA
G_004726,10107.00,2025-09-16,INV/2025/89383,Vendor 4726 Pvt Ltd,27AAAAA7004A1ZK
G_004727,49106.00,2025-04-11,,Vendor 4727 Pvt Ltd,27AAAAA9423A1Z9
G_004728,70159.00,2025-02-10,INV/2025/46778,Vendor 4728 Pvt Ltd,27AAAAA6214A1ZI
G_004729,70612.00,2025-07-06,INV/2025/84584,Vendor 4729 Pvt Ltd,27AAAAA9638A1Z0
G_004730,45153.00,2025-11-15,INV/2025/82248,Vendor 4730 Pvt Ltd,27AAAAA6371A1Z8
G_004731,92621.00,2025-12-13,,Vendor 4731 Pvt Ltd,27AAAAA5973A1Z2
G_004732,43392.00,2025-07-04,INV/2025/69003,Vendor 4732 Pvt Ltd,
G_004733,45341.00,2025-11-14,INV/2025/24306,Vendor 4733 Pvt Ltd,27AAAAA8548A1Z1
G_004734,77117.00,2025-04-23,INV/2025/41769,VENDOR 4734 PVT LTD,27AAAAA2590A1ZB
G_004735,96089.00,2025-01-29,,Vendor 4735 Pvt Ltd,27AAAAA1672A1ZE
G_004736,50586.00,2025-04-07,INV/2025/34962,Vendor 4736 Pvt Ltd,27AAAAA5230A1ZK
G_004737,40962.00,2025-03-22,INV/2025/14473,Vendor 4737 Pvt Ltd Inc,27AAAAA3835A1ZD
G_004738,6918.00,2025-10-28,,Vendor 4738 Pvt Ltd,27AAAAA4967A1Z2
G_004739,41308.00,2025-03-21,,Vendor 4739 Pvt Ltd,27AAAAA9437A1Z3
G_004740,38860.00,2025-07-25,INV/2025/12550,Vendor 4740 Pvt Ltd,27AAAAA2427A1ZJ
G_004741,47606.00,2025-04-11,,Vendor 4741 Pvt Ltd,27AAAAA6838A1Z4
G_004742,24978.00,2025-01-31,INV/2025/41279,Vendor 4742 Pvt Ltd,27AAAAA1638A1ZG
G_004743,11627.00,2025-12-10,INV/2025/94350,Vendor 4743 Pvt Ltd,27AAAAA9729A1Z0
G_004744,47359.00,2025-11-11,INV/2025/72962,Vendor 4744 Pvt Ltd,27AAAAA7672A1Z2
G_004745,59949.00,2025-07-28,INV/2025/98179,Vendor 4745 Pvt Ltd,27AAAAA6004A1ZM
G_004746,15786.00,2025-10-13,,Vendor 4746 Pvt Ltd,27AAAAA5973A1Z2
G_004747,18628.00,2025-07-28,,Vendor 4747 Pvt Ltd,27AAAAA2610A1ZQ
G_004748,20114.00,2025-01-29,INV/2025/55653,Vendor 4748 Pvt Ltd,27AAAAA6590A1Z3
G_004749,3102.00,2025-08-03,,Vendor 4749 Pvt Ltd,27AAAAA2687A1Z5
G_004750,90542.00,2025-11-12,INV/2025/13226,Vendor 4750 Pvt Ltd,27AAAAA7234A1ZC
G_004751,83520.00,2025-03-09,INV/2025/21976,Vendor 4751 PVT LTD,27AAAAA9625A1Z5
G_004752,53118.00,2025-10-02,INV/2025/19532,Vendor 4752 Pvt Ltd,27AAAAA3023A1ZP
G_004753,20015.00,2025-12-18,INV/2025/11973,Vendor,27AAAAA3063A1ZH
G_004754,22447.00,2025-11-29,INV/2025/50942,Vendor 4754 Pvt Ltd,
G_004755,4094.00,2025-09-28,INV/2025/26369,Vendor,27AAAAA3392A1Z9
G_004756,97847.00,2025-01-02,INV/2025/2457,Vendor 4756 Pvt Ltd,27AAAAA2414A1ZO
G_004757,64623.00,2025-03-08,INV/2025/18389,Vendor,27AAAAA6762A1Z5
G_004758,20796.00,2025-03-16,INV/2025/4998,Vendor 4758 Pvt Ltd,27AAAAA4297A1Z3
G_004759,35139.00,2025-10-14,INV/2025/45512,vendor 4759 pvt ltd,27AAAAA8590A1ZZ
G_004760,73041.00,2025-08-26,INV/2025/17003,Vendor 4760 Pvt Ltd,27AAAAA4135A1ZI
G_004761,43966.00,2025-04-06,INV/2025/95007,Vendor 4761 Pvt Ltd,27AAAAA9384A1ZX
G_004762,92701.00,2025-03-17,,Vendor 4762 Pvt Ltd,27AAAAA1377A1ZC
G_004763,5856.00,2025-05-28,INV/2025/73406,Vendor 4763 Pvt Ltd,27AAAAA7227A1ZB
G_004764,68920.00,2025-01-07,INV/2025/55854,Vendor 4764 Pvt Ltd,27AAAAA3980A1Z7
G_004765,59233.00,2025-07-24,,Vendor 4765 Pvt Ltd,27AAAAA5317A1ZG
G_004766,94211.00,2025-10-24,INV/2025/4053,Vendor 4766 Pvt Ltd,27AAAAA1682A1ZC
G_004767,95609.00,2025-10-27,INV/2025/67199,Vendor 4767 Pvt Ltd,27AAAAA9235A1Z7
G_004768,26869.00,2025-01-19,,Vendor 4768 Pvt Ltd,27AAAAA5253A1ZD
G_004769,56646.00,2025-03-10,INV/2025/29908,Vendor,27AAAAA6806A1ZC
G_004770,58138.00,2025-07-15,INV/2025/46559,Vendor 4770 Pvt Ltd,27AAAAA9363A1Z2
G_004771,9808.00,2025-04-16,INV/2025/52033,Vendor 4771 Private Limited,27AAAAA4893A1Z1
G_004772,18194.00,2025-10-30,,Vendor 4772 Pvt Ltd,27AAAAA3096A1Z8
G_004773,72977.00,2025-07-15,,Vendor 4773 Pvt Ltd,27AAAAA4170A1ZF
G_004774,174632.00,2025-08-17,INV/2025/11438,Vendor 4774 Pvt Ltd,27AAAAA5539A1Z8
G_004775,54546.00,2025-06-18,INV/2025/16892,Vendor 4775 Pvt Ltd,27AAAAA1273A1ZH
G_004776,77021.00,2025-06-15,INV/2025/96663,Vendor 4776 Pvt Ltd,27AAAAA9536A1Z3
G_004777,40476.00,2025-02-07,INV/2025/78217,Vendor 4777 Pvt Ltd,27AAAAA5748A1Z5
G_004778,47507.00,2025-04-30,INV/2025/41321,Vendor 4778 Pvt Ltd,27AAAAA1782A1ZB
G_004779,12286.00,2025-07-29,INV/2025/63158,Vendor 4779 Pvt Ltd,27AAAAA6872A1Z2
G_004780,95613.00,2025-04-24,INV/2025/17527,Vendor,27AAAAA6429A1Z9
G_004781,67016.00,2025-09-22,INV/2025/53954,Vendor 4781 Pvt Ltd,
G_004782,49907.00,2025-12-19,INV/2025/87616,Vendor 4782 Pvt Ltd,27AAAAA6435A1ZB
G_004783,87070.00,2025-12-06,INV/2025/71096,None,27AAAAA7022A1ZI
G_004784,21695.00,2025-10-02,INV/2025/1211,Vendor 4784 Pvt Ltd,27AAAAA9610A1ZC
G_004785,49057.00,2025-04-18,INV/2025/6470,Vendor 4785 Pvt Ltd,27AAAAA5021A1ZN
G_004786,56080.00,2025-10-02,INV/2025/96353,Vendor 4786 Pvt Ltd,27AAAAA6617A1ZB
G_004787,63664.00,2025-07-29,INV/2025/84773,Vendor 4787 Pvt Ltd,27AAAAA7920A1ZB
G_004788,36609.00,2025-06-15,INV/2025/73307,Vendor 4788 Pvt Ltd,27AAAAA7540A1ZB
G_004789,75405.00,2025-06-16,INV/2025/76345,Vendor 4789 Pvt Ltd,27AAAAA5599A1ZW
G_004790,46946.00,2025-11-22,INV/2025/27301,Vendor 4790 Pvt Ltd,27AAAAA4785A1Z2
G_004791,89711.00,2025-12-30,INV/2025/44221,Vendor 4791 PVT LTD,27AAAAA6646A1Z6
G_004792,36084.00,2025-10-03,INV/2025/93869,Vendor 4792 Pvt Ltd,27AAAAA9004A1ZG
G_004793,92604.00,2025-11-22,,Vendor 4793 Pvt Ltd,27AAAAA2054A1ZK
G_004794,112538.00,2025-08-16,INV/2025/43366,Vendor 4794 Pvt Ltd,27AAAAA3563A1ZC
G_004795,55727.00,2025-05-12,INV/2025/44862,Vendor 4795 Pvt Ltd,27AAAAA9077A1ZZ
G_004796,41820.00,2025-02-06,INV/2025/47948,Vendor 4796 Pvt Ltd,27AAAAA6826A1Z8
G_004797,57850.00,2025-09-29,INV/2025/79492,Vendor 4797 Pvt Ltd,27AAAAA7607A1ZB
G_004798,6630.00,2025-10-17,INV/2025/28072,Vendor 4798 Pvt Ltd,27AAAAA1130A1ZT
G_004799,16196.00,2025-02-26,INV/2025/52904,Vendor 4799 Pvt Ltd,27AAAAA4009A1ZL
G_004800,75545.00,2025-09-01,INV/2025/86486,Vendor 4800 PVT LTD,27AAAAA6362A1Z9
G_004801,33296.00,2025-09-26,INV/2025/37800,Vendor 4801 Pvt Ltd,27AAAAA3368A1Z9
G_004802,62961.00,2025-07-15,INV/2025/54767,VENDOR 4802 PVT LTD,27AAAAA3742A1ZF
G_004803,57233.00,2025-12-02,INV/2025/91984,Vendor 4803 Pvt Ltd,27AAAAA5162A1ZD
G_004804,4503.00,2025-05-21,INV/2025/2062,Vendor 4804 Pvt Ltd,27AAAAA9292A1ZY
G_004805,9535.00,2025-06-20,INV/2025/29727,Vendor 4805 Pvt Ltd,27AAAAA1082A1ZI
G_004806,52415.00,2025-07-24,INV/2025/98893,Vendor 4806 Pvt Ltd,27AAAAA9634A1Z4
G_004807,34337.00,2025-05-20,,Vendor 4807 Pvt Ltd,27AAAAA6346A1Z9
G_004808,51604.00,2025-01-21,,Vendor 4808 Pvt Ltd,27AAAAA3527A1ZG
G_004809,98108.00,2025-07-26,INV/2025/83967,Vendor 4809 Pvt Ltd,27AAAAA5379A1Z2
G_004810,98323.00,2025-04-16,,Vendor 4810 Pvt Ltd,27AAAAA6451A1ZB
G_004811,81895.00,2025-10-21,INV/2025/9253,Vendor 4811 Pvt Ltd,27AAAAA5897A1ZV
G_004812,91694.00,2025-07-29,INV/2025/59254,Vendor 4812 Pvt Ltd,27AAAAA9695A1ZR
G_004813,47866.00,2025-01-22,,Vendor 4813 Pvt Ltd,27AAAAA9213A1ZD
G_004814,42171.00,2025-11-29,INV/2025/87030,Vendor 4814 Pvt Ltd,27AAAAA6855A1Z3
G_004815,88387.00,2025-09-12,INV/2025/60505,Vendor 4815 Pvt Ltd,27AAAAA1321A1ZS
G_004816,11810.00,2025-03-23,INV/2025/51630,Vendor 4816 Pvt Ltd,27AAAAA3273A1ZD
G_004817,52222.00,2025-09-02,INV/2025/85062,Vendor 4817 Pvt Ltd Inc,27AAAAA7074A1Z6
G_004818,58534.00,2025-10-15,INV/2025/80889,Vendor 4818 Pvt Ltd,27AAAAA1041A1ZR
G_004819,10872.00,2025-12-08,INV/2025/74738,Vendor 4819 Private Limited,27AAAAA6626A1ZA
G_004820,59879.00,2025-09-05,INV/2025/50105,Vendor 4820 Pvt Ltd,27AAAAA2059A1ZF
G_004821,39282.00,2025-02-19,INV/2025/41215,Vendor 4821 PVT LTD,27AAAAA5543A1ZC
G_004822,56388.00,2025-05-22,INV/2025/82253,VENDOR 4822 PVT LTD,27AAAAA2643A1ZH
G_004823,67910.00,2025-11-26,INV/2025/45085,Vendor,27AAAAA5006A1ZM
G_004824,114068.00,2025-06-29,INV/2025/50707,Vendor 4824 Pvt Ltd,27AAAAA8289A1ZV
G_004825,47502.00,2025-06-16,INV/2025/40713,Vendor 4825 Pvt Ltd,27AAAAA1307A1ZQ
G_004826,83808.00,2025-06-06,,Vendor 4826 Pvt Ltd,27AAAAA4444A1ZE
G_004827,86246.00,2025-09-10,INV/2025/14349,Vendor 4827 Pvt Ltd,27AAAAA8712A1ZB
G_004828,18563.00,2025-01-02,INV/2025/77318,Vendor 4828 Pvt Ltd,27AAAAA3862A1ZA
G_004829,63915.00,2025-07-27,INV/2025/91955,Vendor 4829 Pvt Ltd,27AAAAA1880A1ZC
G_004830,27691.00,2025-07-04,INV/2025/78822,Vendor 4830 Pvt Ltd,27AAAAA6665A1Z3
G_004831,87130.00,2025-01-25,INV/2025/15390,Vendor 4831 Pvt Ltd,27AAAAA1834A1ZI
G_004832,121400.00,2025-08-21,INV/2025/30978,Vendor 4832 Pvt Ltd,27AAAAA5133A1ZI
G_004833,86510.00,2025-05-15,INV/2025/91994,Vendor 4833 PVT LTD,27AAAAA2175A1ZE
G_004834,61480.00,2025-09-14,INV/2025/45140,Vendor 4834 Pvt Ltd,27AAAAA6984A1ZX
G_004835,35537.00,2025-11-28,INV/2025/96843,Vendor 4835 Pvt Ltd Inc,27AAAAA6613A1ZF
G_004836,43196.00,2025-11-29,INV/2025/50033,Vendor 4836 Pvt Ltd,27AAAAA9748A1ZX
G_004837,19976.00,2025-05-02,INV/2025/19948,Vendor 4837 Pvt Ltd Inc,27AAAAA6145A1ZC
G_004838,88462.00,2025-10-26,INV/2025/46090,Vendor 4838 Pvt Ltd,27AAAAA1289A1Z9
G_004839,47564.00,2025-09-14,INV/2025/13808,Vendor,27AAAAA8992A1ZT
G_004840,34505.00,2025-11-18,INV/2025/84922,Vendor 4840 Pvt Ltd,27AAAAA9698A1ZO
G_004841,62678.00,2025-04-20,INV/2025/98211,Vendor 4841 Pvt Ltd,27AAAAA3746A1ZB
G_004842,346.00,2025-06-03,INV/2025/3391,Vendor 4842 Pvt Ltd,27AAAAA8275A1Z1
G_004843,83148.00,2025-02-19,INV/2025/34355,Vendor 4843 Pvt Ltd,27AAAAA8284A1Z0
G_004844,38221.00,2025-03-05,INV/2025/73872,Vendor 4844 Pvt Ltd,27AAAAA5023A1ZL
G_004845,5570.00,2025-09-23,INV/2025/94437,Vendor 4845 Pvt Ltd,27AAAAA6571A1Z6
G_004846,93670.00,2025-07-26,INV/2025/5860,Vendor 4846 Pvt Ltd,27AAAAA7108A1ZF
G_004847,13308.00,2025-01-10,INV/2025/11201,Vendor 4847 Pvt Ltd,27AAAAA7361A1Z8
G_004848,86483.00,2025-01-21,INV/2025/14744,Vendor 4848 Pvt Ltd,27AAAAA1511A1ZS
G_004849,60394.00,2025-10-21,INV/2025/85699,Vendor 4849 Pvt Ltd,27AAAAA7278A1Z0
G_004850,56785.00,2025-12-25,INV/2025/79300,Vendor 4850 Pvt Ltd,27AAAAA9896A1ZO
G_004851,89216.00,2025-02-20,,Vendor 4851 Pvt Ltd,27AAAAA6141A1ZG
G_004852,75899.00,2025-05-02,INV/2025/88108,None,27AAAAA6982A1ZZ
G_004853,58449.00,2025-07-25,INV/2025/89716,Vendor 4853 Pvt Ltd,27AAAAA7950A1Z5
G_004854,63906.00,2025-05-03,,Vendor 4854 Pvt Ltd,27AAAAA8019A1ZB
G_004855,78002.00,2025-07-28,INV/2025/6960,Vendor 4855 Pvt Ltd,27AAAAA9637A1Z1
G_004856,70089.00,2025-10-03,INV/2025/29101,Vendor 4856 Pvt Ltd,27AAAAA3176A1ZB
G_004857,60618.00,2025-06-26,INV/2025/14955,Vendor 4857 Pvt Ltd,27AAAAA4500A1ZP
G_004858,6277.00,2025-11-06,,Vendor 4858 Pvt Ltd,27AAAAA4105A1ZO
G_004859,83363.00,2025-06-08,INV/2025/81541,Vendor 4859 Pvt Ltd,27AAAAA9069A1ZZ
G_004860,82420.00,2025-09-03,INV/2025/94358,Vendor 4860 Pvt Ltd,27AAAAA4686A1Z2
G_004861,91130.00,2025-05-18,,Vendor 4861 Pvt Ltd,27AAAAA2024A1ZQ
G_004862,87157.00,2025-01-27,INV/2025/60805,Vendor 4862 PVT LTD,27AAAAA1180A1ZJ
G_004863,47909.00,2025-10-15,INV/2025/21102,Vendor 4863 Pvt Ltd,27AAAAA8159A1Z2
G_004864,45019.00,2025-04-03,INV/2025/88738,Vendor 4864 Pvt Ltd,27AAAAA3852A1ZC
G_004865,77603.00,2025-05-16,INV/2025/93738,Vendor 4865 Pvt Ltd,27AAAAA8714A1Z9
G_004866,51262.00,2025-08-08,INV/2025/77450,Vendor 4866 Pvt Ltd,27AAAAA9570A1Z1
G_004867,25806.00,2025-03-27,INV/2025/10903,Vendor 4867 Pvt Ltd,27AAAAA3104A1ZR
G_004868,20949.00,2025-07-13,,Vendor 4868 Pvt Ltd,27AAAAA6280A1Z8
G_004869,74497.00,2025-03-17,INV/2025/44666,Vendor 4869 Pvt Ltd,
G_004870,59279.00,2025-05-16,INV/2025/83467,Vendor,27AAAAA6217A1ZF
G_004871,23806.00,2025-07-11,INV/2025/90973,Vendor 4871 Pvt Ltd,27AAAAA2251A1ZL
G_004872,90216.00,2025-09-30,,Vendor 4872 Pvt Ltd,27AAAAA2598A1Z3
G_004873,11284.00,2025-04-20,,Vendor 4873 Pvt Ltd,27AAAAA6613A1ZF
G_004874,90166.00,2025-06-23,INV/2025/19924,Vendor 4874 Pvt Ltd,27AAAAA1299A1Z7
G_004875,13242.00,2025-12-20,INV/2025/78740,Vendor 4875 Pvt Ltd,27AAAAA9845A1ZZ
G_004876,67338.00,2025-06-04,INV/2025/14070,Vendor 4876 Pvt Ltd Inc,27AAAAA8026A1ZC
G_004877,34201.00,2025-07-15,INV/2025/88917,Vendor 4877 Pvt Ltd,27AAAAA2315A1ZO
G_004878,34314.00,2025-12-05,INV/2025/69449,Vendor 4878 Pvt Ltd,27AAAAA2220A1ZS
G_004879,7920.00,2025-02-19,INV/2025/15587,Vendor 4879 Pvt Ltd,27AAAAA5373A1Z8
G_004880,51108.00,2025-01-06,INV/2025/26637,Vendor 4880 Pvt Ltd,27AAAAA4392A1Z7
G_004881,38252.00,2025-08-28,INV/2025/64295,Vendor 4881 Pvt Ltd,27AAAAA7469A1ZZ
G_004882,86791.00,2025-12-07,INV/2025/64329,Vendor 4882 Pvt Ltd,27AAAAA7910A1ZD
G_004883,61053.00,2025-07-13,INV/2025/19924,Vendor 4883 Pvt Ltd,27AAAAA4886A1Z0
G_004884,90414.00,2025-02-03,INV/2025/84428,Vendor 4884 Pvt Ltd,27AAAAA8909A1Z4
G_004885,19404.00,2025-01-22,INV/2025/37954,None,27AAAAA9175A1Z0
G_004886,86184.00,2025-06-03,INV/2025/14497,None,27AAAAA1808A1ZK
G_004887,29746.00,2025-12-10,INV/2025/22212,Vendor 4887 Pvt Ltd,27AAAAA1732A1ZL
G_004888,52608.00,2025-05-12,INV/2025/81577,Vendor 4888 Pvt Ltd,27AAAAA6382A1Z5
G_004889,105392.00,2025-01-19,INV/2025/43323,Vendor 4889 Pvt Ltd,27AAAAA2365A1ZE
G_004890,50812.00,2025-05-09,INV/2025/75596,Vendor 4890 Pvt Ltd,27AAAAA1334A1ZN
G_004891,84664.00,2025-01-08,INV/2025/31076,Vendor 4891 Pvt Ltd,27AAAAA8971A1ZY
G_004892,92527.00,2025-11-02,INV/2025/60064,Vendor 4892 Private Limited,27AAAAA2875A1Z7
G_004893,73323.00,2025-10-21,INV/2025/14086,Vendor 4893 Pvt Ltd,27AAAAA7123A1ZG
G_004894,76066.00,2025-07-20,,Vendor 4894 Pvt Ltd,27AAAAA3329A1ZG
G_004895,15548.00,2025-06-20,INV/2025/33322,Vendor 4895 Pvt Ltd,27AAAAA3869A1Z3
G_004896,95602.00,2025-03-12,,Vendor 4896 Pvt Ltd,27AAAAA7520A1ZF
G_004897,18528.00,2025-03-31,INV/2025/15821,Vendor 4897 Pvt Ltd,27AAAAA1056A1ZK
G_004898,72242.00,2025-12-29,INV/2025/67852,Vendor 4898 Pvt Ltd,27AAAAA1410A1ZU
G_004899,1471.00,2025-03-14,INV/2025/80099,Vendor 4899 Pvt Ltd,27AAAAA9427A1Z5
G_004900,71565.00,2025-04-29,INV/2025/66992,Vendor 4900 Pvt Ltd,27AAAAA2354A1ZH
G_004901,31467.00,2025-06-17,INV/2025/12070,Vendor 185 Pvt Ltd,27AAAAA8886A1ZS
G_004902,99128.00,2025-10-21,INV/2025/29530,Vendor 4902 Pvt Ltd,27AAAAA5156A1ZB
G_004903,96359.00,2025-02-11,INV/2025/40879,Vendor 4903 Pvt Ltd,27AAAAA3669A1Z5
G_004904,19831.00,2025-10-06,INV/2025/33052,Vendor 4904 Pvt Ltd,27AAAAA2448A1ZE
G_004905,134738.00,2025-11-22,INV/2025/77402,Vendor 4905 Pvt Ltd,27AAAAA7023A1ZH
G_004906,44516.00,2025-11-05,INV/2025/60479,Vendor 4906 Pvt Ltd,27AAAAA4613A1ZJ
G_004907,63792.00,2025-12-25,INV/2025/4516,Vendor 4907 Pvt Ltd,27AAAAA2334A1ZL
G_004908,59331.00,2025-01-30,INV/2025/76121,Vendor 4908 Pvt Ltd,27AAAAA9197A1ZU
G_004909,730.00,2025-06-18,,Vendor 4909 Pvt Ltd,27AAAAA7258A1Z4
G_004910,99815.00,2025-11-21,INV/2025/83732,Vendor 4910 Pvt Ltd Inc,27AAAAA4798A1ZX
G_004911,50586.00,2025-10-14,INV/2025/34930,Vendor 4911 Pvt Ltd,27AAAAA8343A1Z8
G_004912,60066.00,2025-08-26,INV/2025/88455,Vendor 4912 Pvt Ltd,27AAAAA7614A1ZC
G_004913,36775.00,2025-04-25,INV/2025/41653,Vendor 4913 Pvt Ltd,27AAAAA7353A1Z8
G_004914,88746.00,2025-11-22,INV/2025/88594,Vendor 4914 Pvt Ltd,
G_004915,99754.00,2025-05-02,INV/2025/6846,Vendor 4915 Pvt Ltd,27AAAAA8740A1Z7
G_004916,98196.00,2025-08-20,,Vendor 4916 Pvt Ltd,27AAAAA7884A1ZW
G_004917,44701.00,2025-03-01,INV/2025/1042,Vendor 4917 Pvt Ltd,27AAAAA5325A1ZG
G_004918,11520.00,2025-10-28,INV/2025/40776,Vendor 4918 Pvt Ltd,27AAAAA9738A1ZZ
G_004919,15444.00,2025-10-05,,Vendor 4919 Pvt Ltd,27AAAAA4558A1Z7
G_004920,38046.00,2025-03-25,INV/2025/64392,Vendor 4920 Pvt Ltd,27AAAAA6585A1Z0
G_004921,76085.00,2025-06-03,INV/2025/63563,Vendor 4921 Pvt Ltd,27AAAAA6896A1ZU
G_004922,6814.00,2025-09-05,INV/2025/76514,Vendor 4922 Pvt Ltd,27AAAAA2761A1ZE
G_004923,47556.00,2025-05-29,INV/2025/89291,Vendor 4923 Pvt Ltd,27AAAAA8365A1Z2
G_004924,74191.00,2025-08-22,INV/2025/20883,Vendor 4924 Pvt Ltd,27AAAAA9384A1ZX
G_004925,38902.00,2025-09-17,INV/2025/45283,Vendor 4925 Pvt Ltd,27AAAAA4442A1ZG
G_004926,99480.00,2025-04-15,INV/2025/77017,Vendor 4926 Pvt Ltd,27AAAAA1405A1ZR
G_004927,69361.00,2025-06-28,INV/2025/98208,Vendor 4927 Pvt Ltd,27AAAAA7229A1Z9
G_004928,94939.00,2025-10-30,INV/2025/96540,None,27AAAAA7208A1ZE
