purchase_id,gst_id,label,mutation_type
P_005020,G_005020,POSITIVE,EXACT
P_005021,G_005021,POSITIVE,EXACT
P_005022,G_005022,POSITIVE,EXACT
P_005023,G_005023,POSITIVE,EXACT
P_005024,G_005024,POSITIVE,VENDOR_ALIAS
P_005025,G_005025,NEGATIVE,AMOUNT_MISMATCH
P_005026,G_005026,NEGATIVE,AMOUNT_MISMATCH
P_005027,G_005027,POSITIVE,EXACT
P_005028,G_005028,POSITIVE,REF_MISSING
P_005029,G_005029,POSITIVE,EXACT
P_005030,G_005030,NEGATIVE,TAX_MISMATCH
P_005031,G_005031,POSITIVE,EXACT
P_005032,G_005032,POSITIVE,EXACT
P_005033,G_005033,POSITIVE,EXACT
P_005034,G_005034,POSITIVE,REF_MISSING
P_005035,G_005035,POSITIVE,REF_MISSING
P_005036,G_005036,POSITIVE,REF_MISSING
P_005037,G_005037,NEGATIVE,AMOUNT_MISMATCH
P_005038,G_005038,POSITIVE,EXACT
P_005039,G_005039,POSITIVE,EXACT
P_005040,G_005040,POSITIVE,EXACT
P_005041,G_005041,POSITIVE,EXACT
P_005042,G_005042,POSITIVE,VENDOR_ALIAS
P_005043,G_005043,NEGATIVE,AMOUNT_MISMATCH
P_005044,G_005044,NEGATIVE,AMOUNT_MISMATCH
P_005045,G_005045,POSITIVE,REF_MISSING
P_005046,G_005046,POSITIVE,EXACT
P_005047,G_005047,NEGATIVE,AMOUNT_MISMATCH
P_005048,G_005048,POSITIVE,VENDOR_ALIAS
P_005049,G_005049,POSITIVE,EXACT
P_005050,G_005050,POSITIVE,REF_MISSING
P_005051,G_005051,POSITIVE,REF_MISSING
P_005052,G_005052,POSITIVE,EXACT
P_005053,G_005053,POSITIVE,EXACT
P_005054,G_005054,NEGATIVE,AMOUNT_MISMATCH
P_005055,G_005055,POSITIVE,EXACT
P_005056,G_005056,POSITIVE,EXACT
P_005057,G_005057,POSITIVE,EXACT
P_005058,G_005058,POSITIVE,EXACT
P_005059,G_005059,POSITIVE,VENDOR_ALIAS
P_005060,G_005060,POSITIVE,EXACT
P_005061,G_005061,POSITIVE,EXACT
P_005062,G_005062,POSITIVE,EXACT
P_005063,G_005063,POSITIVE,VENDOR_ALIAS
P_005064,G_005064,POSITIVE,VENDOR_ALIAS
P_005065,G_005065,POSITIVE,EXACT
P_005066,G_005066,POSITIVE,EXACT
P_005067,G_005067,POSITIVE,EXACT
P_005068,G_005068,POSITIVE,EXACT
P_005069,G_005069,POSITIVE,VENDOR_ALIAS
P_005070,G_005070,POSITIVE,VENDOR_ALIAS
P_005071,G_005071,NEGATIVE,AMOUNT_MISMATCH
P_005072,G_005072,POSITIVE,EXACT
P_005073,G_005073,POSITIVE,REF_MISSING
P_005074,G_005074,POSITIVE,REF_MISSING
P_005075,G_005075,POSITIVE,VENDOR_ALIAS
P_005076,G_005076,POSITIVE,REF_MISSING
P_005077,G_005077,POSITIVE,EXACT
P_005078,G_005078,POSITIVE,VENDOR_ALIAS
P_005079,G_005079,POSITIVE,VENDOR_ALIAS
P_005080,G_005080,POSITIVE,EXACT
P_005081,G_005081,POSITIVE,EXACT
P_005082,G_005082,POSITIVE,EXACT
P_005083,G_005083,POSITIVE,REF_MISSING
P_005084,G_005084,POSITIVE,EXACT
P_005085,G_005085,POSITIVE,EXACT
P_005086,G_005086,NEGATIVE,AMOUNT_MISMATCH
P_005087,G_005087,POSITIVE,EXACT
P_005088,G_005088,POSITIVE,EXACT
P_005089,G_005089,POSITIVE,REF_MISSING
P_005090,G_005090,POSITIVE,VENDOR_ALIAS
P_005091,G_005091,POSITIVE,EXACT
P_005092,G_005092,POSITIVE,EXACT
P_005093,G_005093,POSITIVE,REF_MISSING
P_005094,G_005094,POSITIVE,EXACT
P_005095,G_005095,POSITIVE,EXACT
P_005096,G_005096,NEGATIVE,TAX_MISMATCH
P_005097,G_005097,POSITIVE,VENDOR_ALIAS
P_005098,G_005098,POSITIVE,EXACT
P_005099,G_005099,POSITIVE,REF_MISSING
P_005100,G_005100,POSITIVE,EXACT
P_005101,G_005101,POSITIVE,VENDOR_ALIAS
P_005102,G_005102,POSITIVE,REF_MISSING
P_005103,G_005103,NEGATIVE,AMOUNT_MISMATCH
P_005104,G_005104,POSITIVE,EXACT
P_005105,G_005105,NEGATIVE,AMOUNT_MISMATCH
P_005106,G_005106,POSITIVE,EXACT
P_005107,G_005107,NEGATIVE,TAX_MISMATCH
P_005108,G_005108,POSITIVE,EXACT
P_005109,G_005109,POSITIVE,EXACT
P_005110,G_005110,POSITIVE,EXACT
P_005111,G_005111,POSITIVE,EXACT
P_005112,G_005112,NEGATIVE,TAX_MISMATCH
P_005113,G_005113,POSITIVE,EXACT
P_005114,G_005114,POSITIVE,VENDOR_ALIAS
P_005115,G_005115,POSITIVE,EXACT
P_005116,G_005116,NEGATIVE,AMOUNT_MISMATCH
P_005117,G_005117,POSITIVE,EXACT
P_005118,G_005118,POSITIVE,EXACT
P_005119,G_005119,POSITIVE,EXACT
P_005120,G_005120,POSITIVE,EXACT
P_005121,G_005121,POSITIVE,VENDOR_ALIAS
P_005122,G_005122,POSITIVE,EXACT
P_005123,G_005123,POSITIVE,VENDOR_ALIAS
P_005124,G_005124,POSITIVE,EXACT
P_005125,G_005125,POSITIVE,VENDOR_ALIAS
P_005126,G_005126,NEGATIVE,AMOUNT_MISMATCH
P_005127,G_005127,NEGATIVE,AMOUNT_MISMATCH
P_005128,G_005128,POSITIVE,EXACT
P_005129,G_005129,POSITIVE,EXACT
P_005130,G_005130,POSITIVE,EXACT
P_005131,G_005131,POSITIVE,REF_MISSING
P_005132,G_005132,POSITIVE,EXACT
P_005133,G_005133,POSITIVE,EXACT
P_005134,G_005134,POSITIVE,EXACT
P_005135,G_005135,POSITIVE,EXACT
P_005136,G_005136,POSITIVE,EXACT
P_005137,G_005137,NEGATIVE,TAX_MISMATCH
P_005138,G_005138,NEGATIVE,AMOUNT_MISMATCH
P_005139,G_005139,POSITIVE,VENDOR_ALIAS
P_005140,G_005140,POSITIVE,EXACT
P_005141,G_005141,POSITIVE,VENDOR_ALIAS
P_005142,G_005142,POSITIVE,EXACT
P_005143,G_005143,POSITIVE,REF_MISSING
P_005144,G_005144,POSITIVE,REF_MISSING
P_005145,G_005145,POSITIVE,VENDOR_ALIAS
P_005146,G_005146,POSITIVE,VENDOR_ALIAS
P_005147,G_005147,POSITIVE,VENDOR_ALIAS
P_005148,G_005148,POSITIVE,EXACT
P_005149,G_005149,POSITIVE,REF_MISSING
P_005150,G_005150,POSITIVE,VENDOR_ALIAS
P_005151,G_005151,POSITIVE,EXACT
P_005152,G_005152,POSITIVE,EXACT
P_005153,G_005153,POSITIVE,EXACT
P_005154,G_005154,POSITIVE,VENDOR_ALIAS
P_005155,G_005155,POSITIVE,EXACT
P_005156,G_005156,POSITIVE,EXACT
P_005157,G_005157,POSITIVE,EXACT
P_005158,G_005158,POSITIVE,REF_MISSING
P_005159,G_005159,POSITIVE,VENDOR_ALIAS
P_005160,G_005160,POSITIVE,REF_MISSING
P_005161,G_005161,POSITIVE,VENDOR_ALIAS
P_005162,G_005162,POSITIVE,VENDOR_ALIAS
P_005163,G_005163,POSITIVE,EXACT
P_005164,G_005164,POSITIVE,EXACT
P_005165,G_005165,NEGATIVE,AMOUNT_MISMATCH
P_005166,G_005166,POSITIVE,REF_MISSING
P_005167,G_005167,POSITIVE,EXACT
P_005168,G_005168,NEGATIVE,AMOUNT_MISMATCH
P_005169,G_005169,POSITIVE,EXACT
P_005170,G_005170,POSITIVE,EXACT
P_005171,G_005171,POSITIVE,EXACT
P_005172,G_005172,POSITIVE,EXACT
P_005173,G_005173,POSITIVE,REF_MISSING
P_005174,G_005174,NEGATIVE,TAX_MISMATCH
P_005175,G_005175,POSITIVE,VENDOR_ALIAS
P_005176,G_005176,POSITIVE,VENDOR_ALIAS
P_005177,G_005177,POSITIVE,EXACT
P_005178,G_005178,POSITIVE,EXACT
P_005179,G_005179,POSITIVE,REF_MISSING
P_005180,G_005180,POSITIVE,REF_MISSING
P_005181,G_005181,POSITIVE,REF_MISSING
P_005182,G_005182,POSITIVE,VENDOR_ALIAS
P_005183,G_005183,POSITIVE,EXACT
P_005184,G_005184,POSITIVE,EXACT
P_005185,G_005185,NEGATIVE,TAX_MISMATCH
P_005186,G_005186,POSITIVE,EXACT
P_005187,G_005187,NEGATIVE,AMOUNT_MISMATCH
P_005188,G_005188,NEGATIVE,AMOUNT_MISMATCH
P_005189,G_005189,POSITIVE,EXACT
P_005190,G_005190,NEGATIVE,AMOUNT_MISMATCH
P_005191,G_005191,POSITIVE,EXACT
P_005192,G_005192,POSITIVE,EXACT
P_005193,G_005193,POSITIVE,REF_MISSING
P_005194,G_005194,POSITIVE,REF_MISSING
P_005195,G_005195,NEGATIVE,AMOUNT_MISMATCH
P_005196,G_005196,NEGATIVE,AMOUNT_MISMATCH
P_005197,G_005197,POSITIVE,EXACT
P_005198,G_005198,POSITIVE,EXACT
P_005199,G_005199,POSITIVE,EXACT
P_005200,G_005200,POSITIVE,VENDOR_ALIAS
P_005201,G_005201,POSITIVE,EXACT
P_005202,G_005202,POSITIVE,VENDOR_ALIAS
P_005203,G_005203,POSITIVE,EXACT
P_005204,G_005204,POSITIVE,VENDOR_ALIAS
P_005205,G_005205,POSITIVE,EXACT
P_005206,G_005206,POSITIVE,EXACT
P_005207,G_005207,POSITIVE,EXACT
P_005208,G_005208,POSITIVE,EXACT
P_005209,G_005209,POSITIVE,EXACT
P_005210,G_005210,POSITIVE,VENDOR_ALIAS
P_005211,G_005211,NEGATIVE,TAX_MISMATCH
P_005212,G_005212,POSITIVE,VENDOR_ALIAS
P_005213,G_005213,POSITIVE,VENDOR_ALIAS
P_005214,G_005214,POSITIVE,REF_MISSING
P_005215,G_005215,POSITIVE,EXACT
P_005216,G_005216,POSITIVE,REF_MISSING
P_005217,G_005217,NEGATIVE,AMOUNT_MISMATCH
P_005218,G_005218,POSITIVE,EXACT
P_005219,G_005219,POSITIVE,EXACT
P_005220,G_005220,POSITIVE,EXACT
P_005221,G_005221,POSITIVE,EXACT
P_005222,G_005222,POSITIVE,VENDOR_ALIAS
P_005223,G_005223,NEGATIVE,AMOUNT_MISMATCH
P_005224,G_005224,POSITIVE,EXACT
P_005225,G_005225,POSITIVE,EXACT
P_005226,G_005226,POSITIVE,VENDOR_ALIAS
P_005227,G_005227,POSITIVE,EXACT
P_005228,G_005228,NEGATIVE,TAX_MISMATCH
P_005229,G_005229,POSITIVE,REF_MISSING
P_005230,G_005230,POSITIVE,VENDOR_ALIAS
P_005231,G_005231,POSITIVE,VENDOR_ALIAS
P_005232,G_005232,POSITIVE,EXACT
P_005233,G_005233,POSITIVE,EXACT
P_005234,G_005234,POSITIVE,EXACT
P_005235,G_005235,POSITIVE,VENDOR_ALIAS
P_005236,G_005236,POSITIVE,EXACT
P_005237,G_005237,POSITIVE,EXACT
P_005238,G_005238,POSITIVE,EXACT
P_005239,G_005239,POSITIVE,EXACT
P_005240,G_005240,POSITIVE,VENDOR_ALIAS
P_005241,G_005241,NEGATIVE,AMOUNT_MISMATCH
P_005242,G_005242,POSITIVE,EXACT
P_005243,G_005243,POSITIVE,REF_MISSING
P_005244,G_005244,POSITIVE,REF_MISSING
P_005245,G_005245,NEGATIVE,TAX_MISMATCH
P_005246,G_005246,NEGATIVE,TAX_MISMATCH
P_005247,G_005247,POSITIVE,REF_MISSING
P_005248,G_005248,POSITIVE,EXACT
P_005249,G_005249,POSITIVE,EXACT
P_005250,G_005250,POSITIVE,EXACT
P_005251,G_005251,POSITIVE,VENDOR_ALIAS
P_005252,G_005252,NEGATIVE,TAX_MISMATCH
P_005253,G_005253,POSITIVE,EXACT
P_005254,G_005254,POSITIVE,VENDOR_ALIAS
P_005255,G_005255,POSITIVE,EXACT
P_005256,G_005256,NEGATIVE,AMOUNT_MISMATCH
P_005257,G_005257,POSITIVE,EXACT
P_005258,G_005258,POSITIVE,REF_MISSING
P_005259,G_005259,NEGATIVE,AMOUNT_MISMATCH
P_005260,G_005260,POSITIVE,REF_MISSING
P_005261,G_005261,POSITIVE,EXACT
P_005262,G_005262,POSITIVE,VENDOR_ALIAS
P_005263,G_005263,POSITIVE,EXACT
P_005264,G_005264,POSITIVE,REF_MISSING
P_005265,G_005265,POSITIVE,EXACT
P_005266,G_005266,POSITIVE,EXACT
P_005267,G_005267,POSITIVE,REF_MISSING
P_005268,G_005268,POSITIVE,VENDOR_ALIAS
P_005269,G_005269,POSITIVE,EXACT
P_005270,G_005270,NEGATIVE,AMOUNT_MISMATCH
P_005271,G_005271,POSITIVE,REF_MISSING
P_005272,G_005272,POSITIVE,REF_MISSING
P_005273,G_005273,POSITIVE,EXACT
P_005274,G_005274,POSITIVE,VENDOR_ALIAS
P_005275,G_005275,POSITIVE,EXACT
P_005276,G_005276,POSITIVE,REF_MISSING
P_005277,G_005277,POSITIVE,VENDOR_ALIAS
P_005278,G_005278,NEGATIVE,AMOUNT_MISMATCH
P_005279,G_005279,POSITIVE,EXACT
P_005280,G_005280,POSITIVE,REF_MISSING
P_005281,G_005281,POSITIVE,VENDOR_ALIAS
P_005282,G_005282,POSITIVE,EXACT
P_005283,G_005283,POSITIVE,REF_MISSING
P_005284,G_005284,POSITIVE,EXACT
P_005285,G_005285,POSITIVE,REF_MISSING
P_005286,G_005286,NEGATIVE,AMOUNT_MISMATCH
P_005287,G_005287,POSITIVE,EXACT
P_005288,G_005288,POSITIVE,EXACT
P_005289,G_005289,POSITIVE,VENDOR_ALIAS
P_005290,G_005290,POSITIVE,EXACT
P_005291,G_005291,POSITIVE,REF_MISSING
P_005292,G_005292,POSITIVE,VENDOR_ALIAS
P_005293,G_005293,POSITIVE,EXACT
P_005294,G_005294,POSITIVE,REF_MISSING
P_005295,G_005295,POSITIVE,EXACT
P_005296,G_005296,NEGATIVE,AMOUNT_MISMATCH
P_005297,G_005297,POSITIVE,EXACT
P_005298,G_005298,POSITIVE,REF_MISSING
P_005299,G_005299,POSITIVE,VENDOR_ALIAS
P_005300,G_005300,POSITIVE,REF_MISSING
P_005301,G_005301,POSITIVE,EXACT
P_005302,G_005302,POSITIVE,VENDOR_ALIAS
P_005303,G_005303,POSITIVE,EXACT
P_005304,G_005304,POSITIVE,EXACT
P_005305,G_005305,POSITIVE,EXACT
P_005306,G_005306,POSITIVE,VENDOR_ALIAS
P_005307,G_005307,POSITIVE,EXACT
P_005308,G_005308,NEGATIVE,TAX_MISMATCH
P_005309,G_005309,POSITIVE,EXACT
P_005310,G_005310,POSITIVE,EXACT
P_005311,G_005311,POSITIVE,REF_MISSING
P_005312,G_005312,POSITIVE,VENDOR_ALIAS
P_005313,G_005313,POSITIVE,EXACT
P_005314,G_005314,POSITIVE,EXACT
P_005315,G_005315,POSITIVE,REF_MISSING
P_005316,G_005316,POSITIVE,EXACT
P_005317,G_005317,POSITIVE,EXACT
P_005318,G_005318,NEGATIVE,TAX_MISMATCH
P_005319,G_005319,POSITIVE,EXACT
P_005320,G_005320,POSITIVE,EXACT
P_005321,G_005321,POSITIVE,EXACT
P_005322,G_005322,POSITIVE,EXACT
P_005323,G_005323,NEGATIVE,AMOUNT_MISMATCH
P_005324,G_005324,POSITIVE,EXACT
P_005325,G_005325,POSITIVE,EXACT
P_005326,G_005326,POSITIVE,VENDOR_ALIAS
P_005327,G_005327,POSITIVE,REF_MISSING
P_005328,G_005328,NEGATIVE,AMOUNT_MISMATCH
P_005329,G_005329,POSITIVE,VENDOR_ALIAS
P_005330,G_005330,POSITIVE,EXACT
P_005331,G_005331,POSITIVE,VENDOR_ALIAS
P_005332,G_005332,POSITIVE,REF_MISSING
P_005333,G_005333,POSITIVE,VENDOR_ALIAS
P_005334,G_005334,POSITIVE,EXACT
P_005335,G_005335,POSITIVE,EXACT
P_005336,G_005336,POSITIVE,REF_MISSING
P_005337,G_005337,POSITIVE,REF_MISSING
P_005338,G_005338,POSITIVE,REF_MISSING
P_005339,G_005339,NEGATIVE,TAX_MISMATCH
P_005340,G_005340,POSITIVE,VENDOR_ALIAS
P_005341,G_005341,POSITIVE,VENDOR_ALIAS
P_005342,G_005342,POSITIVE,EXACT
P_005343,G_005343,POSITIVE,VENDOR_ALIAS
P_005344,G_005344,POSITIVE,EXACT
P_005345,G_005345,POSITIVE,EXACT
P_005346,G_005346,POSITIVE,VENDOR_ALIAS
P_005347,G_005347,POSITIVE,EXACT
P_005348,G_005348,POSITIVE,EXACT
P_005349,G_005349,POSITIVE,EXACT
P_005350,G_005350,POSITIVE,REF_MISSING
P_005351,G_005351,POSITIVE,EXACT
P_005352,G_005352,POSITIVE,VENDOR_ALIAS
P_005353,G_005353,POSITIVE,EXACT
P_005354,G_005354,POSITIVE,VENDOR_ALIAS
P_005355,G_005355,POSITIVE,REF_MISSING
P_005356,G_005356,NEGATIVE,AMOUNT_MISMATCH
P_005357,G_005357,POSITIVE,EXACT
P_005358,G_005358,POSITIVE,EXACT
P_005359,G_005359,POSITIVE,EXACT
P_005360,G_005360,NEGATIVE,AMOUNT_MISMATCH
P_005361,G_005361,POSITIVE,EXACT
P_005362,G_005362,NEGATIVE,AMOUNT_MISMATCH
P_005363,G_005363,POSITIVE,EXACT
P_005364,G_005364,POSITIVE,EXACT
P_005365,G_005365,POSITIVE,EXACT
P_005366,G_005366,NEGATIVE,AMOUNT_MISMATCH
P_005367,G_005367,POSITIVE,VENDOR_ALIAS
P_005368,G_005368,NEGATIVE,AMOUNT_MISMATCH
P_005369,G_005369,POSITIVE,VENDOR_ALIAS
P_005370,G_005370,POSITIVE,REF_MISSING
P_005371,G_005371,POSITIVE,EXACT
P_005372,G_005372,POSITIVE,EXACT
P_005373,G_005373,NEGATIVE,AMOUNT_MISMATCH
P_005374,G_005374,POSITIVE,REF_MISSING
P_005375,G_005375,POSITIVE,EXACT
P_005376,G_005376,POSITIVE,EXACT
P_005377,G_005377,NEGATIVE,AMOUNT_MISMATCH
P_005378,G_005378,NEGATIVE,TAX_MISMATCH
P_005379,G_005379,POSITIVE,VENDOR_ALIAS
P_005380,G_005380,POSITIVE,EXACT
P_005381,G_005381,POSITIVE,EXACT
P_005382,G_005382,NEGATIVE,AMOUNT_MISMATCH
P_005383,G_005383,POSITIVE,VENDOR_ALIAS
P_005384,G_005384,POSITIVE,VENDOR_ALIAS
P_005385,G_005385,NEGATIVE,AMOUNT_MISMATCH
P_005386,G_005386,POSITIVE,EXACT
P_005387,G_005387,POSITIVE,VENDOR_ALIAS
P_005388,G_005388,POSITIVE,REF_MISSING
P_005389,G_005389,POSITIVE,REF_MISSING
P_005390,G_005390,POSITIVE,VENDOR_ALIAS
P_005391,G_005391,NEGATIVE,AMOUNT_MISMATCH
P_005392,G_005392,POSITIVE,VENDOR_ALIAS
P_005393,G_005393,POSITIVE,EXACT
P_005394,G_005394,NEGATIVE,TAX_MISMATCH
P_005395,G_005395,POSITIVE,VENDOR_ALIAS
P_005396,G_005396,POSITIVE,EXACT
P_005397,G_005397,POSITIVE,EXACT
P_005398,G_005398,POSITIVE,EXACT
P_005399,G_005399,POSITIVE,EXACT
P_005400,G_005400,POSITIVE,EXACT
P_005401,G_005401,POSITIVE,VENDOR_ALIAS
P_005402,G_005402,NEGATIVE,TAX_MISMATCH
P_005403,G_005403,POSITIVE,EXACT
P_005404,G_005404,POSITIVE,EXACT
P_005405,G_005405,POSITIVE,VENDOR_ALIAS
P_005406,G_005406,POSITIVE,VENDOR_ALIAS
P_005407,G_005407,POSITIVE,EXACT
P_005408,G_005408,POSITIVE,EXACT
P_005409,G_005409,POSITIVE,VENDOR_ALIAS
P_005410,G_005410,NEGATIVE,AMOUNT_MISMATCH
P_005411,G_005411,POSITIVE,VENDOR_ALIAS
P_005412,G_005412,POSITIVE,EXACT
P_005413,G_005413,POSITIVE,EXACT
P_005414,G_005414,POSITIVE,EXACT
P_005415,G_005415,NEGATIVE,AMOUNT_MISMATCH
P_005416,G_005416,POSITIVE,EXACT
P_005417,G_005417,NEGATIVE,AMOUNT_MISMATCH
P_005418,G_005418,NEGATIVE,AMOUNT_MISMATCH
P_005419,G_005419,NEGATIVE,TAX_MISMATCH
P_005420,G_005420,POSITIVE,REF_MISSING
P_005421,G_005421,POSITIVE,EXACT
P_005422,G_005422,POSITIVE,REF_MISSING
P_005423,G_005423,POSITIVE,EXACT
P_005424,G_005424,NEGATIVE,AMOUNT_MISMATCH
P_005425,G_005425,POSITIVE,EXACT
P_005426,G_005426,POSITIVE,EXACT
P_005427,G_005427,NEGATIVE,TAX_MISMATCH
P_005428,G_005428,NEGATIVE,AMOUNT_MISMATCH
P_005429,G_005429,POSITIVE,REF_MISSING
P_005430,G_005430,POSITIVE,EXACT
P_005431,G_005431,POSITIVE,EXACT
P_005432,G_005432,NEGATIVE,TAX_MISMATCH
P_005433,G_005433,POSITIVE,EXACT
P_005434,G_005434,POSITIVE,EXACT
P_005435,G_005435,POSITIVE,REF_MISSING
P_005436,G_005436,POSITIVE,REF_MISSING
P_005437,G_005437,POSITIVE,EXACT
P_005438,G_005438,NEGATIVE,TAX_MISMATCH
P_005439,G_005439,POSITIVE,REF_MISSING
P_005440,G_005440,POSITIVE,EXACT
P_005441,G_005441,NEGATIVE,TAX_MISMATCH
P_005442,G_005442,POSITIVE,EXACT
P_005443,G_005443,POSITIVE,EXACT
P_005444,G_005444,POSITIVE,EXACT
P_005445,G_005445,POSITIVE,EXACT
P_005446,G_005446,POSITIVE,EXACT
P_005447,G_005447,POSITIVE,EXACT
P_005448,G_005448,POSITIVE,EXACT
P_005449,G_005449,POSITIVE,EXACT
P_005450,G_005450,POSITIVE,VENDOR_ALIAS
P_005451,G_005451,POSITIVE,EXACT
P_005452,G_005452,POSITIVE,EXACT
P_005453,G_005453,POSITIVE,EXACT
P_005454,G_005454,POSITIVE,EXACT
P_005455,G_005455,POSITIVE,VENDOR_ALIAS
P_005456,G_005456,POSITIVE,REF_MISSING
P_005457,G_005457,POSITIVE,EXACT
P_005458,G_005458,POSITIVE,EXACT
P_005459,G_005459,POSITIVE,VENDOR_ALIAS
P_005460,G_005460,POSITIVE,VENDOR_ALIAS
P_005461,G_005461,NEGATIVE,TAX_MISMATCH
P_005462,G_005462,POSITIVE,EXACT
P_005463,G_005463,POSITIVE,REF_MISSING
P_005464,G_005464,POSITIVE,EXACT
P_005465,G_005465,POSITIVE,EXACT
P_005466,G_005466,POSITIVE,EXACT
P_005467,G_005467,POSITIVE,EXACT
P_005468,G_005468,NEGATIVE,AMOUNT_MISMATCH
P_005469,G_005469,POSITIVE,EXACT
P_005470,G_005470,POSITIVE,EXACT
P_005471,G_005471,POSITIVE,EXACT
P_005472,G_005472,POSITIVE,EXACT
P_005473,G_005473,POSITIVE,EXACT
P_005474,G_005474,POSITIVE,EXACT
P_005475,G_005475,POSITIVE,REF_MISSING
P_005476,G_005476,POSITIVE,VENDOR_ALIAS
P_005477,G_005477,POSITIVE,EXACT
P_005478,G_005478,POSITIVE,EXACT
P_005479,G_005479,POSITIVE,REF_MISSING
P_005480,G_005480,POSITIVE,VENDOR_ALIAS
P_005481,G_005481,NEGATIVE,AMOUNT_MISMATCH
P_005482,G_005482,POSITIVE,VENDOR_ALIAS
P_005483,G_005483,POSITIVE,VENDOR_ALIAS
P_005484,G_005484,POSITIVE,EXACT
P_005485,G_005485,POSITIVE,EXACT
P_005486,G_005486,POSITIVE,REF_MISSING
P_005487,G_005487,POSITIVE,EXACT
P_005488,G_005488,POSITIVE,EXACT
P_005489,G_005489,POSITIVE,EXACT
P_005490,G_005490,POSITIVE,EXACT
P_005491,G_005491,NEGATIVE,TAX_MISMATCH
P_005492,G_005492,POSITIVE,REF_MISSING
P_005493,G_005493,POSITIVE,EXACT
P_005494,G_005494,POSITIVE,EXACT
P_005495,G_005495,POSITIVE,VENDOR_ALIAS
P_005496,G_005496,POSITIVE,EXACT
P_005497,G_005497,POSITIVE,EXACT
P_005498,G_005498,POSITIVE,VENDOR_ALIAS
P_005499,G_005499,NEGATIVE,AMOUNT_MISMATCH
P_005500,G_005500,POSITIVE,VENDOR_ALIAS
P_005501,G_005501,NEGATIVE,AMOUNT_MISMATCH
P_005502,G_005502,POSITIVE,EXACT
P_005503,G_005503,POSITIVE,VENDOR_ALIAS
P_005504,G_005504,POSITIVE,REF_MISSING
P_005505,G_005505,POSITIVE,EXACT
P_005506,G_005506,POSITIVE,VENDOR_ALIAS
P_005507,G_005507,POSITIVE,VENDOR_ALIAS
P_005508,G_005508,NEGATIVE,AMOUNT_MISMATCH
P_005509,G_005509,POSITIVE,EXACT
P_005510,G_005510,POSITIVE,EXACT
P_005511,G_005511,NEGATIVE,AMOUNT_MISMATCH
P_005512,G_005512,POSITIVE,REF_MISSING
P_005513,G_005513,POSITIVE,EXACT
P_005514,G_005514,NEGATIVE,TAX_MISMATCH
P_005515,G_005515,POSITIVE,REF_MISSING
P_005516,G_005516,POSITIVE,REF_MISSING
P_005517,G_005517,POSITIVE,EXACT
P_005518,G_005518,POSITIVE,EXACT
P_005519,G_005519,POSITIVE,REF_MISSING
P_005520,G_005520,POSITIVE,REF_MISSING
P_005521,G_005521,POSITIVE,VENDOR_ALIAS
P_005522,G_005522,POSITIVE,REF_MISSING
P_005523,G_005523,POSITIVE,EXACT
P_005524,G_005524,NEGATIVE,AMOUNT_MISMATCH
P_005525,G_005525,POSITIVE,EXACT
P_005526,G_005526,POSITIVE,EXACT
P_005527,G_005527,POSITIVE,EXACT
P_005528,G_005528,POSITIVE,EXACT
P_005529,G_005529,POSITIVE,REF_MISSING
P_005530,G_005530,POSITIVE,EXACT
P_005531,G_005531,POSITIVE,EXACT
P_005532,G_005532,POSITIVE,EXACT
P_005533,G_005533,NEGATIVE,AMOUNT_MISMATCH
P_005534,G_005534,POSITIVE,REF_MISSING
P_005535,G_005535,POSITIVE,REF_MISSING
P_005536,G_005536,POSITIVE,EXACT
P_005537,G_005537,NEGATIVE,AMOUNT_MISMATCH
P_005538,G_005538,POSITIVE,EXACT
P_005539,G_005539,POSITIVE,EXACT
P_005540,G_005540,POSITIVE,VENDOR_ALIAS
P_005541,G_005541,POSITIVE,REF_MISSING
P_005542,G_005542,POSITIVE,EXACT
P_005543,G_005543,POSITIVE,REF_MISSING
P_005544,G_005544,POSITIVE,EXACT
P_005545,G_005545,POSITIVE,EXACT
P_005546,G_005546,NEGATIVE,TAX_MISMATCH
P_005547,G_005547,POSITIVE,VENDOR_ALIAS
P_005548,G_005548,POSITIVE,EXACT
P_005549,G_005549,POSITIVE,EXACT
P_005550,G_005550,POSITIVE,EXACT
P_005551,G_005551,POSITIVE,EXACT
P_005552,G_005552,POSITIVE,EXACT
P_005553,G_005553,POSITIVE,EXACT
P_005554,G_005554,POSITIVE,VENDOR_ALIAS
P_005555,G_005555,NEGATIVE,TAX_MISMATCH
P_005556,G_005556,POSITIVE,VENDOR_ALIAS
P_005557,G_005557,POSITIVE,VENDOR_ALIAS
P_005558,G_005558,POSITIVE,VENDOR_ALIAS
P_005559,G_005559,POSITIVE,VENDOR_ALIAS
P_005560,G_005560,POSITIVE,REF_MISSING
P_005561,G_005561,POSITIVE,EXACT
P_005562,G_005562,POSITIVE,VENDOR_ALIAS
P_005563,G_005563,POSITIVE,VENDOR_ALIAS
P_005564,G_005564,POSITIVE,EXACT
P_005565,G_005565,NEGATIVE,AMOUNT_MISMATCH
P_005566,G_005566,POSITIVE,EXACT
P_005567,G_005567,POSITIVE,VENDOR_ALIAS
P_005568,G_005568,POSITIVE,VENDOR_ALIAS
P_005569,G_005569,POSITIVE,EXACT
P_005570,G_005570,POSITIVE,EXACT
P_005571,G_005571,POSITIVE,EXACT
P_005572,G_005572,POSITIVE,VENDOR_ALIAS
